ClassID	DirectRespawn	Division	Lv	MaxPop	MinPop	MonsterID	MonsterName	Range	RespawnTime	Tactics
1	TRUE	0	130	100	90	18050	Monster_AbyssKnight_Attacker_Ancient	500	5000	None
2	TRUE	0	131	100	90	18051	Monster_AbyssKnight_Soldier_Ancient	500	5000	None
3	TRUE	0	132	100	90	18052	Monster_AbyssKnight_Soldier3_Ancient	500	5000	None
4	TRUE	0	133	100	90	18053	Monster_AbyssKnight_Soldier4_Ancient	500	5000	None
5	TRUE	1	133	90	80	18050	Monster_AbyssKnight_Attacker_Ancient	500	5000	None
6	TRUE	1	134	90	80	18051	Monster_AbyssKnight_Soldier_Ancient	500	5000	None
7	TRUE	1	135	90	80	18052	Monster_AbyssKnight_Soldier3_Ancient	500	5000	None
8	TRUE	1	136	90	80	18053	Monster_AbyssKnight_Soldier4_Ancient	500	5000	None
9	TRUE	2	136	80	70	18050	Monster_AbyssKnight_Attacker_Ancient	500	5000	None
10	TRUE	2	137	80	70	18051	Monster_AbyssKnight_Soldier_Ancient	500	5000	None
11	TRUE	2	138	80	70	18052	Monster_AbyssKnight_Soldier3_Ancient	500	5000	None
12	TRUE	2	139	80	70	18053	Monster_AbyssKnight_Soldier4_Ancient	500	5000	None
13	TRUE	3	139	70	60	18050	Monster_AbyssKnight_Attacker_Ancient	500	5000	None
14	TRUE	3	140	70	60	18051	Monster_AbyssKnight_Soldier_Ancient	500	5000	None
15	TRUE	3	141	70	60	18052	Monster_AbyssKnight_Soldier3_Ancient	500	5000	None
16	TRUE	3	142	70	60	18053	Monster_AbyssKnight_Soldier4_Ancient	500	5000	None
100	FALSE	4	140	1	0	70180	Mission_CatherineEvent	50	1000	MON_DUN_ARM01_CASH_MANAGER
110	FALSE	5	145	1	0	70190	Mission_CatherineEvent2	50	1000	MON_DUN_ARM01_CASH_MANAGER
999	TRUE	0	100	1	1	99997	Monster_Object_count	500	1260000	MON_EVENT_FLD_MANAGER
