ClassID	ClassName	ClassType	Direction	Hide	IconType	MapName	MapWarp	Name	PosX	PosY	PosZ	Script	ShopName
1	TR_CAS_RUNIS01	structure_potaeffect	180	FALSE	minimap_portal.bmp	None	None	<$>64505</>	-34544	-11090	-1875	TR_CAS_RUNIS01	None
2	TR_CAS_RUNIS02	structure_potaeffect	180	FALSE	minimap_portal.bmp	None	None	<$>64505</>	-30836	-11896	-1875	TR_CAS_RUNIS02	None
3	TR_CAS_RUNIS03	structure_potaeffect	270	FALSE	minimap_portal.bmp	None	None	<$>64505</>	-35069	-12407	-1875	TR_CAS_RUNIS03	None
4	TR_CAS_RUNIS04	structure_potaeffect	180	FALSE	minimap_portal.bmp	None	None	<$>64505</>	-20257	-18012	-1875	TR_CAS_RUNIS04	None
5	TR_CAS_RUNIS05	structure_potaeffect	180	FALSE	minimap_portal.bmp	None	None	<$>64505</>	-35932	11623	-1875	TR_CAS_RUNIS05	None
6	TR_CAS_RUNIS06	structure_potaeffect	180	FALSE	minimap_portal.bmp	None	None	<$>64505</>	-33817	12080	-1125	TR_CAS_RUNIS06	None
7	TR_CAS_RUNIS07	structure_potaeffect	270	FALSE	minimap_portal.bmp	None	None	<$>64505</>	-37077	13046	-1875	TR_CAS_RUNIS07	None
8	TR_CAS_RUNIS08	structure_potaeffect	225	FALSE	minimap_portal.bmp	None	None	<$>64505</>	-20804	17095	-1875	TR_CAS_RUNIS08	None
9	TR_CAS_RUNIS09	structure_potaeffect	180	FALSE	minimap_portal.bmp	None	None	<$>64505</>	36015	-3342	-750	TR_CAS_RUNIS09	None
10	TR_CAS_RUNIS10	structure_potaeffect	180	FALSE	minimap_portal.bmp	None	None	<$>64505</>	20180	-16182	-1874	TR_CAS_RUNIS10	None
11	TR_CAS_RUNIS11	structure_potaeffect	180	FALSE	minimap_portal.bmp	None	None	<$>64505</>	35203	-2060	-750	TR_CAS_RUNIS11	None
12	TR_CAS_RUNIS12	structure_potaeffect	270	FALSE	minimap_portal.bmp	None	None	<$>64505</>	29575	-8524	-1875	TR_CAS_RUNIS12	None
13	TR_CAS_RUNIS13	structure_potaeffect	180	FALSE	minimap_portal.bmp	None	None	<$>64505</>	35160	-940	-750	TR_CAS_RUNIS13	None
14	TR_CAS_RUNIS14	structure_potaeffect	135	FALSE	minimap_portal.bmp	None	None	<$>64505</>	34608	4716	-1650	TR_CAS_RUNIS14	None
15	TR_CAS_RUNIS15	structure_potaeffect	180	FALSE	minimap_portal.bmp	None	None	<$>64505</>	36007	278	-750	TR_CAS_RUNIS15	None
16	TR_CAS_RUNIS16	structure_potaeffect	180	FALSE	minimap_portal.bmp	None	None	<$>64505</>	21842	17928	-1875	TR_CAS_RUNIS16	None
17	TR_CAS_RUNIS17	structure_potaeffect	180	FALSE	minimap_portal.bmp	None	None	<$>64505</>	-40116	-750	-19	TR_CAS_RUNIS17	None
18	TR_CAS_RUNIS18	structure_potaeffect	0	FALSE	minimap_portal.bmp	None	None	<$>64505</>	-35884	-732	15	TR_CAS_RUNIS18	None
19	TR_CAS_RUNIS_BOSS_OUT	structure_potaeffect	0	FALSE	minimap_portal.bmp	None	None	<$>64505</>	11259	5	1125	TR_CAS_RUNIS_BOSS_OUT	None
20	NPC_BTL_CAS01_SOL2	NPC_Luciano_S	0	FALSE	None	<$>64506</>	None	<$>64506</>	-44072	-854	-1	NPC_BTL_CAS01_SOL2	None
21	NPC_BTL_CAS01_SOL3	NPC_Luciano_S	0	FALSE	None	<$>64507</>	None	<$>64507</>	-44117	935	0	NPC_BTL_CAS01_SOL3	None
22	NPC_BTL_CAS01_SOL4	NPC_Luciano_S	270	FALSE	None	<$>64508</>	None	<$>64508</>	-41845	-3486	-13	NPC_BTL_CAS01_SOL4	None
23	NPC_BTL_CAS01_SOL5	NPC_Luciano_S	270	FALSE	None	<$>64509</>	None	<$>64509</>	-40627	-3450	-16	NPC_BTL_CAS01_SOL5	None
24	NPC_BTL_CAS01_SOL6	NPC_Luciano_R	270	FALSE	None	<$>64510</>	None	<$>64510</>	-40615	-5290	-283	NPC_BTL_CAS01_SOL6	None
25	NPC_BTL_CAS01_SOL7	NPC_Luciano_R	270	FALSE	None	<$>64511</>	None	<$>64511</>	-41423	-5513	-234	NPC_BTL_CAS01_SOL7	None
26	NPC_BTL_CAS01_SOL8	NPC_Luciano_R	90	FALSE	None	<$>64512</>	None	<$>64512</>	-41997	3847	-218	NPC_BTL_CAS01_SOL8	None
27	NPC_BTL_CAS01_SOL9	NPC_Luciano_R	90	FALSE	None	<$>64513</>	None	<$>64513</>	-42610	3891	-216	NPC_BTL_CAS01_SOL9	None
28	WAYPOINT_CAS_RUINS	WAYPOINT_ONROAD	270	FALSE	minimap_waypoint.bmp	<$>51907</>	None	<$>51907</>	-42533	682	-7	WAYPOINT_CAS_RUINS	None
29	C1_CAS_MARINA	NPC_Marina	0	FALSE	minimap_npc.bmp	<$>49504</>	None	<$>49504</>	-42960	-1577	-5	C1_CAS_MARINA	None
30	TR_CAS_RELIC	EntranceArrow	0	FALSE	minimap_warpIn.bmp	<$>29414</>	INSIDE	<$>29414</>	41098	-1508	-375	TR_CAS_RELIC	None
31	TR_CAS_RUNIS_BOSS	structure_potaeffect	180	FALSE	minimap_portal.bmp	None	None	<$>64505</>	10684	-1	1125	TR_CAS_RUNIS_BOSS	None
34	TR_CAS_RUINS_IN	TutorialTrigger_White_10m	0	FALSE	None	None	None	<$>64514</>	-42817	0	0	TR_CAS_RUINS_IN	None
35	NPC_BTL_CAS01_SOL10	NPC_Luciano_R	45	FALSE	minimap_npc.bmp	<$>64515</>	None	<$>64515</>	-42790	-2056	-6	NPC_BTL_CAS01_SOL10	None
36	NPC_BTL_CAS01_SOL11	NPC_Luciano_R	45	FALSE	minimap_npc.bmp	<$>64516</>	None	<$>64516</>	-43392	-1322	-3	NPC_BTL_CAS01_SOL11	None
37	TR_RAID_MONSTER	TutorialTrigger_Gray_3m	0	FALSE	None	None	None	None	11754	-3356	1125	EVENT_BTL_CAS01	None
38	npc_ferru_big01	npc_ferru_big	270	FALSE	minimap_mission.bmp	<$>107099</>	None	<$>107099</>	-41099	401	-4	PIONEER_NOTICE	None
42	npc_ferru_big02	npc_ferru_big	270	FALSE	minimap_mission.bmp	<$>107099</>	None	<$>107099</>	40319	-8	-375	PIONEER_NOTICE	None
100	TR_ORDENQUEST_07	TutorialTrigger_Black_3m	0	FALSE	None	None	None	<$>185436</>	25060	-1	2672	TR_ORDENQUEST_07	None
