ClassID	DirectRespawn	Division	Lv	MaxPop	MinPop	MonsterID	MonsterName	Range	RespawnTime	Tactics
1	TRUE	0	10	78	70	10021	Monster_LittleCroc	500	5000	None
2	TRUE	0	7	78	70	10093	Monster_Boar	500	5000	None
3	TRUE	0	7	157	141	10131	Monster_FlyingSickle	500	5000	None
4	TRUE	0	8	157	141	10321	Monster_Graywolf	500	5000	None
5	TRUE	0	9	312	281	10101	Monster_StripeSaberBoar	500	5000	None
6	TRUE	0	7	157	141	10141	Monster_GreenFlyingSickle	500	5000	None
7	TRUE	0	10	157	141	10061	Monster_Mandrelrira	500	5000	None
8	TRUE	0	10	312	281	10171	Monster_LeafingCroc	500	5000	None
9	TRUE	0	11	180	141	10081	Monster_TigerHornet	500	5000	None
10	FALSE	0	11	1	0	30007	Monster_HillGiant_Field	1000	36000000	MON_FIELD_SBOSS
11	FALSE	0	8	2	1	10022	Monster_LittleCroc_Elite	500	900000	None
12	FALSE	0	11	2	1	10082	Monster_TigerHornet_Elite	500	900000	None
13	FALSE	0	9	2	1	10322	Monster_Graywolf_Elite	500	900000	None
14	FALSE	0	11	2	1	10062	Monster_Mandrelrira_Elite	500	900000	None
15	FALSE	0	10	2	1	10102	Monster_StripeSaberBoar_Elite	500	900000	None
16	FALSE	0	10	1	0	60130	Trigger_Fallenrock	500	5000	None
17	FALSE	0	13	1	0	20701	Monster_StripeSaberBoar_Leader	500	1800000	MON_FIELD_SBOSS
18	TRUE	10	11	20	1	70931	Monster_Republican	500	5000	None
19	TRUE	10	11	10	1	11251	Monster_RogueBombAgent	500	5000	None
500	TRUE	0	100	1	1	99997	Monster_Object_count	500	1260000	MON_EVENT_FLD_MANAGER
