ClassID	DirectRespawn	Division	Lv	MaxPop	MinPop	MonsterID	MonsterName	Range	RespawnTime	Tactics
1	TRUE	0	65	18	14	12071	Monster_HollowCockatriesFlame	500	5000	None
2	TRUE	0	65	18	14	12081	Monster_HollowCockatriesChill	500	5000	None
3	TRUE	0	65	18	14	12091	Monster_HollowCockatriesShock	500	5000	None
4	TRUE	0	67	13	10	12101	Monster_RionBear	500	5000	None
5	TRUE	0	68	13	10	12111	Monster_RionGrizzly	500	5000	None
6	TRUE	0	68	9	7	12121	Monster_RionCroc	500	5000	None
7	TRUE	1	65	17	13	12071	Monster_HollowCockatriesFlame	500	5000	None
8	TRUE	1	65	17	13	12081	Monster_HollowCockatriesChill	500	5000	None
9	TRUE	1	65	17	13	12091	Monster_HollowCockatriesShock	500	5000	None
10	TRUE	1	67	12	9	12101	Monster_RionBear	500	5000	None
11	TRUE	1	68	12	9	12111	Monster_RionGrizzly	500	5000	None
12	TRUE	1	68	8	6	12121	Monster_RionCroc	500	5000	None
13	TRUE	2	65	15	12	12071	Monster_HollowCockatriesFlame	500	5000	None
14	TRUE	2	65	15	12	12081	Monster_HollowCockatriesChill	500	5000	None
15	TRUE	2	65	15	12	12091	Monster_HollowCockatriesShock	500	5000	None
16	TRUE	2	67	12	9	12101	Monster_RionBear	500	5000	None
17	TRUE	2	68	12	9	12111	Monster_RionGrizzly	500	5000	None
18	TRUE	0	68	8	6	12121	Monster_RionCroc	500	5000	None
19	FALSE	1	69	1	0	60191	Trigger_Alq5_Box	50	90000	None
20	FALSE	2	69	1	0	60191	Trigger_Alq5_Box	50	90000	None
21	FALSE	0	69	1	0	60191	Trigger_Alq5_Box	50	90000	None
22	FALSE	0	67	1	0	20721	Monster_RionBear_Leader	500	1260000	None
500	TRUE	0	100	1	1	99997	Monster_Object_count	500	1260000	MON_EVENT_FLD_MANAGER
