ClassID	DirectRespawn	Division	Lv	MaxPop	MinPop	MonsterID	MonsterName	Range	RespawnTime	Tactics
1	TRUE	0	170	18	10	151265	deadseaktv02_Jabberwockcap_Field	500	25000	MON_DEADSEAKTV01_MOB
2	TRUE	0	170	12	5	151265	deadseaktv02_Jabberwockcap_Field	500	50000	MON_DEADSEAKTV01_CALLMON
3	TRUE	1	170	8	4	151265	deadseaktv02_Jabberwockcap_Field	500	50000	MON_DEADSEAKTV01_CALLMON
4	TRUE	1	170	2	0	151265	deadseaktv02_Jabberwockcap_Field	500	50000	MON_DEADSEAKTV01_CALLMON
5	TRUE	0	170	18	10	151266	deadseaktv02_Ironmaiden_Elite	500	25000	MON_DEADSEAKTV01_MOB
6	TRUE	0	170	12	5	151266	deadseaktv02_Ironmaiden_Elite	500	50000	MON_DEADSEAKTV01_CALLMON
7	TRUE	1	170	8	4	151266	deadseaktv02_Ironmaiden_Elite	500	50000	MON_DEADSEAKTV01_CALLMON
8	TRUE	1	170	2	0	151266	deadseaktv02_Ironmaiden_Elite	500	50000	MON_DEADSEAKTV01_CALLMON
9	FALSE	2	170	3	0	151265	deadseaktv02_Jabberwockcap_Field	50	900000	MON_DEADSEAKTV01_MOB
10	TRUE	0	170	8	4	151266	deadseaktv02_Ironmaiden_Elite	500	900000	MON_DEADSEAKTV01_MOB
