ClassID	ClassName	ClassType	Direction	Hide	IconType	MapName	MapWarp	Name	PosX	PosY	PosZ	Script	ShopName
1	SHOP_BULLET	npc_forge_nofireX	226	FALSE	minimap_tool.bmp	None	None	<$>51707</>	-9000	5920	1379	BULLET_SHOP	<$>51707</>
2	AUCH_SHOP_ITEM	AUCH_ESMERALDA	312	FALSE	minimap_tool.bmp	None	None	<$>99954</>	-10522	6042	1494	SHOP_AUCH_CITEM	<$>10799</>
3	leonardo_auch	AUCH_LEON_SUM	152	FALSE	minimap_npc.bmp	<$>10806</>	None	<$>10806</>	-6622	5368	1379	LEO_SERVICE_WCC	None
4	waypoint_auch	WAYPOINT_ONROAD	277	FALSE	minimap_waypoint.bmp	<$>51907</>	None	<$>51907</>	-6833	4707	1379	WAYPOINT_AUCH_WCC	None
5	AUCH_BACK_ORB	COM_JOHNNY	312	FALSE	minimap_npc.bmp	None	None	<$>99957</>	-11013	5648	1494	SHOP_AUCH_ORB	<$>64458</>
6	SHOP_BULLET2	npc_forge_nofireX	257	FALSE	minimap_tool.bmp	None	None	<$>51707</>	7662	3071	1911	BULLET_SHOP	<$>51707</>
7	AUCH_SHOP_ITEM2	AUCH_ESMERALDA	257	FALSE	minimap_tool.bmp	None	None	<$>99954</>	8191	3015	1939	SHOP_AUCH_CITEM	<$>10799</>
8	leonardo_auch2	AUCH_LEON_SUM	79	FALSE	minimap_npc.bmp	<$>10806</>	None	<$>10806</>	8165	2058	1960	LEO_SERVICE_WCC	None
9	waypoint_auch2	WAYPOINT_ONROAD	254	FALSE	minimap_waypoint.bmp	<$>51907</>	None	<$>51907</>	8658	2894	1957	WAYPOINT_AUCH_WCC	None
10	AUCH_BACK_ORB2	COM_JOHNNY	82	FALSE	minimap_npc.bmp	None	None	<$>99957</>	7512	2168	1949	SHOP_AUCH_ORB	<$>64458</>
11	SHOP_BULLET3	npc_forge_nofireX	102	FALSE	minimap_tool.bmp	None	None	<$>51707</>	-1043	-5289	1169	BULLET_SHOP	<$>51707</>
12	AUCH_SHOP_ITEM3	AUCH_ESMERALDA	121	FALSE	minimap_tool.bmp	None	None	<$>99954</>	-1459	-5406	1182	SHOP_AUCH_CITEM	<$>10799</>
13	leonardo_auch3	AUCH_LEON_SUM	315	FALSE	minimap_npc.bmp	<$>10806</>	None	<$>10806</>	-2346	-4710	1194	LEO_SERVICE_WCC	None
14	waypoint_auch3	WAYPOINT_ONROAD	127	FALSE	minimap_waypoint.bmp	<$>51907</>	None	<$>51907</>	-1836	-5785	1173	WAYPOINT_AUCH_WCC	None
15	AUCH_BACK_ORB3	COM_JOHNNY	312	FALSE	minimap_npc.bmp	None	None	<$>99957</>	-1895	-4286	1202	SHOP_AUCH_ORB	<$>64458</>
16	SHOP_PROMOTION	npc_master	137	FALSE	minimap_npc.bmp	None	None	<$>99950</>	-6160	1481	1306	SHOP_PROMOTION	<$>64423</>
