ClassID	DirectRespawn	Division	Lv	MaxPop	MinPop	MonsterID	MonsterName	Range	RespawnTime	Tactics
1	TRUE	0	102	150	110	11421	Monster_skeletontb	500	5000	None
2	TRUE	0	103	50	40	11423	Monster_fireskeletontb	500	5000	None
3	TRUE	0	103	50	40	11424	Monster_iceskeletontb	500	5000	None
4	TRUE	0	103	50	40	11425	Monster_lightskeletontb	500	5000	None
5	TRUE	0	104	150	110	11451	Monster_skeletonbla	500	5000	None
6	FALSE	2	106	1	0	20253	Monster_thoracotomy_Field	1000	1800000	MON_FIELD_SBOSS
7	FALSE	0	102	1	0	60055	Trigger_Ust2_Cask	50	30000	None
8	FALSE	0	103	2	0	11422	Monster_skeletontb_Elite	500	600000	None
9	FALSE	0	104	2	0	11432	Monster_skeletonsta_Elite	500	600000	None
10	FALSE	0	102	1	0	81015	Monster_Treasureskeleton	500	3600000	None
500	TRUE	0	100	1	1	99997	Monster_Object_count	500	1260000	MON_EVENT_FLD_MANAGER
