ClassID	DirectRespawn	Division	Lv	MaxPop	MinPop	MonsterID	MonsterName	Range	RespawnTime	Tactics
1	TRUE	0	132	10	5	19906	Monster_Illier_IFG_M_B_1	500	14000	MON_ILE_DUNCAS03_NOMAL
2	TRUE	0	132	10	5	19907	Monster_Illier_IFG_F_A_1	500	14000	MON_ILE_DUNCAS03_NOMAL
3	TRUE	0	132	10	5	19906	Monster_Illier_IFG_M_B_1	500	14000	MON_ILE_DUNCAS03_NOMAL
4	TRUE	0	132	10	5	19907	Monster_Illier_IFG_F_A_1	500	14000	MON_ILE_DUNCAS03_NOMAL
5	TRUE	0	132	10	5	19906	Monster_Illier_IFG_M_B_1	500	14000	MON_ILE_DUNCAS03_NOMAL
6	TRUE	0	132	10	5	19907	Monster_Illier_IFG_F_A_1	500	14000	MON_ILE_DUNCAS03_NOMAL
7	TRUE	1	132	10	5	19908	Monster_Illier_IFG_M_B_2	500	14000	MON_ILE_DUNCAS03_NOMAL
8	TRUE	1	132	10	5	19909	Monster_Illier_IFG_F_A_2	500	14000	MON_ILE_DUNCAS03_NOMAL
9	TRUE	1	132	10	5	19908	Monster_Illier_IFG_M_B_2	500	14000	MON_ILE_DUNCAS03_NOMAL
10	TRUE	1	132	10	5	19909	Monster_Illier_IFG_F_A_2	500	14000	MON_ILE_DUNCAS03_NOMAL
11	TRUE	1	132	10	5	19908	Monster_Illier_IFG_M_B_2	500	14000	MON_ILE_DUNCAS03_NOMAL
12	TRUE	1	132	10	5	19909	Monster_Illier_IFG_F_A_2	500	14000	MON_ILE_DUNCAS03_NOMAL
13	TRUE	2	132	10	5	19910	Monster_Illier_IFG_M_B_3	500	14000	MON_ILE_DUNCAS03_NOMAL
14	TRUE	2	132	10	5	19911	Monster_Illier_IFG_F_A_3	500	14000	MON_ILE_DUNCAS03_NOMAL
15	TRUE	2	132	10	5	19910	Monster_Illier_IFG_M_B_3	500	14000	MON_ILE_DUNCAS03_NOMAL
16	TRUE	2	132	10	5	19911	Monster_Illier_IFG_F_A_3	500	14000	MON_ILE_DUNCAS03_NOMAL
17	TRUE	2	132	10	5	19910	Monster_Illier_IFG_M_B_3	500	14000	MON_ILE_DUNCAS03_NOMAL
18	TRUE	2	132	10	5	19911	Monster_Illier_IFG_F_A_3	500	14000	MON_ILE_DUNCAS03_NOMAL
19	TRUE	3	132	10	5	19912	Monster_Illier_IFG_M_B_4	500	14000	MON_ILE_DUNCAS03_NOMAL
20	TRUE	3	132	10	5	19913	Monster_Illier_IFG_F_A_4	500	14000	MON_ILE_DUNCAS03_NOMAL
21	TRUE	3	132	10	5	19912	Monster_Illier_IFG_M_B_4	500	14000	MON_ILE_DUNCAS03_NOMAL
22	TRUE	3	132	10	5	19913	Monster_Illier_IFG_F_A_4	500	14000	MON_ILE_DUNCAS03_NOMAL
23	TRUE	3	132	10	5	19912	Monster_Illier_IFG_M_B_4	500	14000	MON_ILE_DUNCAS03_NOMAL
24	TRUE	3	132	10	5	19913	Monster_Illier_IFG_F_A_4	500	14000	MON_ILE_DUNCAS03_NOMAL
999	TRUE	100	100	1	1	99997	Monster_Object_count	500	1260000	MON_EVENT_FLD_MANAGER
