ClassID	DirectRespawn	Division	Lv	MaxPop	MinPop	MonsterID	MonsterName	Range	RespawnTime	Tactics
1	TRUE	0	113	150	150	12611	Monster_Locke	500	4000	None
2	TRUE	0	112	200	200	12621	Monster_spidercrab3	500	4000	None
3	TRUE	0	111	300	220	12631	Monster_Carpenterwasp	500	4000	None
4	TRUE	0	112	250	220	12641	Monster_Escudofrapper	500	4000	None
5	FALSE	0	113	1	1	12622	Monster_spidercrab3_Elite	50	500000	None
6	FALSE	0	112	20	10	12632	Monster_Carpenterwasp_Elite	500	350000	None
7	FALSE	0	113	3	2	12642	Monster_Escudofrapper_Elite	500	500000	None
8	FALSE	0	111	1	0	60120	Trigger_Largestone	500	10000	None
9	FALSE	0	114	1	0	20851	Monster_Escudofrapper_Leader	500	1800000	MON_FIELD_SBOSS
10	FALSE	0	110	1	0	70190	Mission_CatherineEvent2	500	1000	MON_SUMMON_BOSS2
11	FALSE	0	108	1	0	70180	Mission_CatherineEvent	50	1000	MON_SUMMON_BOSS
500	TRUE	0	100	1	1	99997	Monster_Object_count	500	1260000	MON_EVENT_FLD_MANAGER
