ClassID	DirectRespawn	Division	Lv	MaxPop	MinPop	MonsterID	MonsterName	Range	RespawnTime	Tactics
1	TRUE	0	106	114	110	13251	Monster_Taurus4	500	5000	MON_CASH_MONSTER3
2	TRUE	0	107	114	110	13261	Monster_spidercrab4	500	5000	MON_CASH_MONSTER3
3	TRUE	0	108	114	110	13271	Monster_Jumpingfish4	500	5000	MON_CASH_MONSTER3
4	TRUE	0	109	114	110	13281	Monster_Ghouloftreasure4	500	5000	MON_CASH_MONSTER3
5	TRUE	1	109	114	110	13251	Monster_Taurus4	500	5000	MON_CASH_MONSTER3
6	TRUE	1	110	114	110	13261	Monster_spidercrab4	500	5000	MON_CASH_MONSTER3
7	TRUE	1	111	114	110	13271	Monster_Jumpingfish4	500	5000	MON_CASH_MONSTER3
8	TRUE	1	112	114	110	13281	Monster_Ghouloftreasure4	500	5000	MON_CASH_MONSTER3
9	TRUE	2	112	114	110	13251	Monster_Taurus4	500	5000	MON_CASH_MONSTER3
10	TRUE	2	113	114	110	13261	Monster_spidercrab4	500	5000	MON_CASH_MONSTER3
11	TRUE	2	114	114	110	13271	Monster_Jumpingfish4	500	5000	MON_CASH_MONSTER3
12	TRUE	2	115	114	110	13281	Monster_Ghouloftreasure4	500	5000	MON_CASH_MONSTER3
13	FALSE	4	120	1	0	81026	Mission_TreasureBox6	50	1800000	None
14	FALSE	9	110	1	0	70180	Mission_CatherineEvent	50	1000	MON_CREATE_CASHBOSS
15	FALSE	4	110	2	1	81036	monster_treasurejumpingfish	50	1200000	None
500	TRUE	0	100	1	1	99997	Monster_Object_count	500	1260000	MON_EVENT_FLD_MANAGER
