ClassID	DirectRespawn	Division	Lv	MaxPop	MinPop	MonsterID	MonsterName	Range	RespawnTime	Tactics
11	TRUE	0	140	30	20	145149	EJ_BioMan_N	500	10000	None
12	TRUE	0	140	20	15	145151	EJ_Knightsmell_N	500	15000	None
13	TRUE	0	140	10	7	145155	EJ_Jabberwock_N	500	15000	None
14	TRUE	0	140	10	7	145156	EJ_Ironmaiden_N	500	15000	None
15	TRUE	0	140	10	7	145157	EJ_GhostlyFather_N	500	15000	None
16	TRUE	0	140	10	5	145147	EJ_Jaq_Beholder_N	500	60000	None
21	TRUE	1	140	60	55	145149	EJ_BioMan_N	500	10000	None
22	TRUE	1	140	20	10	145151	EJ_Knightsmell_N	500	15000	None
23	TRUE	1	140	10	7	145155	EJ_Jabberwock_N	500	15000	None
24	TRUE	1	140	10	7	145156	EJ_Ironmaiden_N	500	15000	None
25	TRUE	1	140	10	7	145157	EJ_GhostlyFather_N	500	15000	None
26	TRUE	1	140	5	2	145147	EJ_Jaq_Beholder_N	500	60000	None
31	TRUE	2	140	35	20	145149	EJ_BioMan_N	500	10000	None
32	TRUE	2	140	15	10	145151	EJ_Knightsmell_N	500	15000	None
33	TRUE	2	140	10	7	145155	EJ_Jabberwock_N	500	15000	None
34	TRUE	2	140	10	7	145156	EJ_Ironmaiden_N	500	15000	None
35	TRUE	2	140	10	7	145157	EJ_GhostlyFather_N	500	15000	None
36	TRUE	2	140	10	5	145147	EJ_Jaq_Beholder_N	500	60000	None
