ClassID	DirectRespawn	Division	Lv	MaxPop	MinPop	MonsterID	MonsterName	Range	RespawnTime	Tactics
1	TRUE	0	150	30	10	151237	towergraciel_elboom5F	500	40000	MON_TOWERGRACIEL01_MOB
2	TRUE	0	150	10	9	151238	towergraciel_elboom2_5F	500	50000	MON_TOWERGRACIEL01_CALLMON
3	TRUE	0	150	30	10	151239	DKTVJPN02_elgoom5F	500	40000	MON_TOWERGRACIEL01_MOB
4	TRUE	0	150	10	9	151240	DKTVJPN05_Elbleed_raid_5F	500	50000	MON_TOWERGRACIEL01_CALLMON
5	TRUE	1	150	10	9	151066	DKTVJPN05_Elbleed_raid	500	40000	MON_TOWERGRACIEL01_MOB
6	TRUE	2	150	2	0	151241	towergraciel_elgoomboss5F	500	900000	MON_TOWERGRACIEL01_MOB
7	TRUE	3	150	10	9	151067	DKTVJPN05_Elminor_raid	500	50000	MON_TOWERGRACIEL01_MOB
8	TRUE	4	150	2	0	151068	DKTVJPN05_Elbleedboss_raid	500	900000	MON_TOWERGRACIEL01_MOB
9	TRUE	5	150	10	9	151066	DKTVJPN05_Elbleed_raid	500	50000	MON_TOWERGRACIEL01_MOB
10	TRUE	6	150	2	0	151069	DKTVJPN05_Elnoogardboss_raid	500	900000	MON_TOWERGRACIEL01_MOB
11	TRUE	7	150	10	9	151070	DKTVJPN05_Elnoogard_raid	500	50000	MON_TOWERGRACIEL01_MOB
12	TRUE	8	150	2	0	151071	DKTVJPN05_Elminorboss_raid	500	900000	MON_TOWERGRACIEL01_MOB
13	TRUE	9	150	1	0	151072	DKTVJPN05_Elminorboss1_raid	500	900000	MON_TOWERGRACIEL01_MOB
14	TRUE	9	150	4	0	151073	DKTVJPN05_elgoomboss_raid	500	500000	MON_TOWERGRACIEL01_MOB
15	TRUE	9	150	2	0	151074	DKTVJPN05_Elbleedboss_raid	500	500000	MON_TOWERGRACIEL01_MOB
16	TRUE	9	150	2	0	151074	DKTVJPN05_Elbleedboss_raid	500	500000	MON_TOWERGRACIEL01_MOB
