ClassID	Division	PosX	PosY	PosZ
1	0	-21142	1153	0
2	0	-21117	21	0
3	0	-21299	-1044	2
4	0	-18878	-1167	0
5	0	-18729	-153	0
6	0	-18926	860	0
7	0	-20092	-986	0
8	0	-19976	-130	0
9	0	-19881	965	0
10	0	18749	1158	0
11	0	18563	-67	0
12	0	18707	-1158	0
13	0	21141	-1389	0
14	0	21435	-145	0
15	0	21358	1274	0
16	0	19912	1267	0
17	0	19983	74	0
18	0	19927	-1495	0
19	0	-62	98	0
20	0	1129	108	0
21	0	1211	-847	0
22	0	-72	-1213	0
23	0	-168	1272	0
24	0	1320	1115	2
25	0	-771	-1208	0
26	0	-1169	81	0
27	0	-1141	1207	0
