ClassID	Division	PosX	PosY	PosZ
1	1	1770	810	-12335
2	1	1265	2687	-11305
3	1	-5148	-2102	-6007
4	1	-1761	-4710	-4091
5	2	-1449	-695	-13704
6	1	385	-691	-13458
7	1	1528	-25	-12770
8	1	1609	1697	-11918
9	1	814	3495	-10914
10	1	-43	4215	-10445
11	1	-909	4636	-9961
12	1	-1771	4795	-9657
13	1	-2695	4478	-9251
14	1	-3764	3915	-8747
15	1	-4518	3095	-8309
16	1	-5062	2313	-7851
17	1	-5329	1383	-7452
18	1	-5496	287	-7059
19	1	-5399	-962	-6405
20	1	-4689	-2879	-5698
21	1	-3777	-3769	-5177
22	1	-2818	-4389	-4681
23	1	-859	-4919	-3695
24	1	280	-4835	-3336
25	1	1769	-4117	-2636
26	1	2699	-3392	-2214
27	1	3400	-2209	-1660
28	1	3855	-1570	-1312
29	1	4087	-735	-910
30	1	4334	-52	-542
31	1	4503	881	-112
32	1	4620	1936	102
33	0	5385	6237	0
34	0	4217	7322	0
35	0	2805	8393	0
36	0	-3053	8294	0
37	0	-3822	7941	0
38	0	-5390	6520	0
39	0	-6666	5232	0
40	0	-7557	4168	0
41	0	-8482	2845	0
42	0	-8622	1292	0
43	0	-8552	-561	0
44	0	-8416	-2292	0
45	0	-8050	-3750	0
46	0	-6833	-5232	0
47	0	-5392	-6622	0
48	0	-4268	-7726	0
49	0	-2874	-8420	0
50	0	2363	-8486	0
51	0	3644	-8029	0
52	0	4653	-7221	0
53	0	5814	-6113	0
54	0	6723	-5149	0
55	0	7465	-4230	0
56	0	8077	-3174	0
57	0	8256	-1728	0
58	0	8282	-461	0
59	0	8230	1032	0
60	0	8256	2592	0
61	0	8059	3580	0
62	0	7298	4557	0
63	0	6549	5274	0
