ClassID	DirectRespawn	Division	Lv	MaxPop	MinPop	MonsterID	MonsterName	Range	RespawnTime	Tactics
1	TRUE	0	102	155	129	12161	Monster_Anteater	500	5000	None
2	TRUE	0	103	185	154	12171	Monster_Celemantis	500	5000	None
3	TRUE	0	104	155	129	12181	Monster_Tcapyranger	500	5000	None
4	TRUE	0	104	132	103	12191	Monster_Bearworker	500	5000	None
5	FALSE	0	102	1	0	12162	Monster_Anteater_Elite	50	9000	None
6	FALSE	0	103	1	0	12172	Monster_Celemantis_Elite	500	900000	None
7	FALSE	0	104	1	0	12182	Monster_Tcapyranger_Elite	500	900000	None
8	FALSE	0	104	1	0	60120	Trigger_Largestone	500	10000	None
9	FALSE	9	101	1	0	70180	Mission_CatherineEvent	50	1000	MON_SUMMON_BOSS
10	FALSE	0	106	1	0	70190	Mission_CatherineEvent2	500	1000	MON_SUMMON_BOSS2
500	TRUE	0	100	1	1	99997	Monster_Object_count	500	1260000	MON_EVENT_FLD_MANAGER
