ClassID	DirectRespawn	Division	Lv	MaxPop	MinPop	MonsterID	MonsterName	Range	RespawnTime	Tactics
1	TRUE	0	62	10	8	12001	Monster_CorridorCehcos	500	5000	None
2	TRUE	0	62	10	8	12011	Monster_CorridorSehcos	500	5000	None
3	TRUE	0	62	10	8	12021	Monster_CorridorMehcos	500	5000	None
4	TRUE	0	64	10	8	12031	Monster_CorridorJaquinComodo	500	5000	None
5	TRUE	0	64	12	9	12041	Monster_CorridorWolf	500	5000	None
6	TRUE	0	64	6	4	12051	Monster_CorridorHalfmoonBear	500	5000	None
7	TRUE	0	65	6	4	12061	Monster_CorridorPhobitan	500	5000	None
8	TRUE	1	62	15	12	12001	Monster_CorridorCehcos	500	5000	None
9	TRUE	1	62	15	12	12011	Monster_CorridorSehcos	500	5000	None
10	TRUE	1	62	15	12	12021	Monster_CorridorMehcos	500	5000	None
11	TRUE	1	64	15	12	12031	Monster_CorridorJaquinComodo	500	5000	None
12	TRUE	1	64	20	16	12041	Monster_CorridorWolf	500	5000	None
13	TRUE	1	64	10	8	12051	Monster_CorridorHalfmoonBear	500	5000	None
14	TRUE	1	65	10	8	12061	Monster_CorridorPhobitan	500	5000	None
15	TRUE	2	62	18	14	12001	Monster_CorridorCehcos	500	5000	None
16	TRUE	2	62	18	14	12011	Monster_CorridorSehcos	500	5000	None
17	TRUE	2	62	18	14	12021	Monster_CorridorMehcos	500	5000	None
18	TRUE	2	64	18	14	12031	Monster_CorridorJaquinComodo	500	5000	None
19	TRUE	2	64	26	20	12041	Monster_CorridorWolf	500	5000	None
20	TRUE	2	64	13	10	12051	Monster_CorridorHalfmoonBear	500	5000	None
21	TRUE	2	65	13	10	12061	Monster_CorridorPhobitan	500	5000	None
22	FALSE	1	65	1	0	60190	Trigger_Alq4_Box	50	90000	None
23	FALSE	2	65	1	0	60190	Trigger_Alq4_Box	50	90000	None
24	FALSE	0	65	1	0	60190	Trigger_Alq4_Box	50	90000	None
25	FALSE	3	64	1	0	20711	Monster_CorridorHalfmoonBear_Leader	500	1260000	None
500	TRUE	0	100	1	1	99997	Monster_Object_count	500	1260000	MON_EVENT_FLD_MANAGER
