ClassID	ClassName	ClassType	Direction	Hide	IconType	MapName	MapWarp	Name	PosX	PosY	PosZ	Script	ShopName
1	arm_basic_shop	npc_bristia_woman3	178	FALSE	minimap_tool.bmp	None	None	<$>117824</>	4692	-6550	-408	SHOP_REB_CITEM	<$>10799</>
2	arm_basic_rainforce	npc_bristia_man3	89	FALSE	minimap_reinforce.bmp	None	None	<$>117825</>	2682	-7175	-408	SHOP_VIRON_REINFORCE	<$>64952</>
3	arm_basic_market	REB_AUCTION_DESK	40	FALSE	minimap_market.bmp	<$>64453</>	None	<$>64453</>	1995	-7195	-408	SHOP_MARKET	<$>64453</>
4	arm_basic_enchant	INCHANT_NPC	89	FALSE	minimap_enchant.bmp	None	None	<$>99788</>	3277	-7183	-408	SHOP_AUCH_ENCHANT	<$>10796</>
5	arm_leonardo	AUCH_LEON_SUM	0	FALSE	minimap_npc.bmp	<$>10806</>	None	<$>10806</>	2092	-3929	-408	LEO_SERVICE	None
6	C1_ARM_RUBEN	npc_bristia_man2	222	FALSE	minimap_npc.bmp	<$>117826</>	None	<$>117826</>	4530	-3714	-408	C1_ARM_RUBEN	None
7	C1_ARM_SUSANA	npc_bristia_woman4	178	FALSE	minimap_npc.bmp	None	None	<$>117827</>	4187	-4585	-408	C1_ARM_SUSANA	None
8	C1_ARM_MARTIN	npc_bristia_man2	189	FALSE	minimap_npc.bmp	None	None	<$>117828</>	-2231	-6446	-408	C1_ARM_MARTIN	None
9	C1_ARM_ANDRES	arm_bourgeois	0	FALSE	minimap_npc.bmp	None	None	<$>117829</>	-4099	-6694	-408	C1_ARM_ANDRES	None
10	C1_ARM_CLARA	npc_bristia_woman2	47	FALSE	minimap_npc.bmp	None	None	<$>117830</>	-2519	-5211	-408	C1_ARM_CLARA	None
11	C1_ARM_CESAR	arm_cesar	0	FALSE	minimap_npc.bmp	None	None	<$>117831</>	-773	-9547	-3	C1_ARM_CESAR	None
12	arm_cleric	arm_cardinal3	40	FALSE	minimap_npc.bmp	None	None	<$>117832</>	-1758	-2809	11	C1_ARM_PRIEST	None
13	arm_michelan	arm_mori_m_1	270	FALSE	None	None	None	<$>117833</>	8706	9660	-14	C1_ARM_MICHELAN	None
14	SHOP_BULLET	npc_forge_nofireX	178	FALSE	None	None	None	<$>51707</>	4772	-6775	-408	BULLET_SHOP	None
15	SHOP_PROMOTION	npc_master	270	FALSE	minimap_npc.bmp	None	None	<$>99950</>	368	1935	271	SHOP_PROMOTION	<$>99950</>
16	npc_cas_jewelshop	npc_com_manc1_set	178	FALSE	minimap_jewel.bmp	None	None	<$>99955</>	4692	-5660	-408	SHOP_AUCH_GOLDITEM	<$>51619</>
17	npc_viron_weaponshop	WEP_NPC	178	FALSE	minimap_weapon.bmp	None	None	<$>148345</>	4692	-6087	-408	NPC_CASITEM_SHOP	<$>148346</>
18	arm_taxman	REB_SERM	270	FALSE	minimap_npc.bmp	None	None	<$>144167</>	-381	1941	271	NPC_TAXMAN	<$>144167</>
19	waypoint_arm	WAYPOINT_OFFROAD	270	FALSE	minimap_waypoint.bmp	<$>51907</>	None	<$>51907</>	1781	-2868	11	WAYPOINT_AUCH_BASIC	None
21	ITEM_REFINEMENT	npc_com_anvil	89	FALSE	None	None	None	<$>148347</>	2937	-7176	-408	ITEM_REFINEMENT	None
22	SHOP_BAH_ENCHIP	ETC_npc_slotmachine_set2	89	FALSE	None	None	None	<$>148348</>	3582	-7182	-408	SHOP_AUCH_ENCHIP	None
23	NPC_LUMIN_CHANGER	npc_forge_nofireY	89	FALSE	None	None	None	<$>10797</>	3919	-7184	-408	NPC_LUMIN_CHANGER	None
24	SHOP_BAH_SOCKET	REB_SOCKET	89	FALSE	minimap_socket.bmp	None	None	<$>99968</>	4232	-7188	-408	SHOP_REB_SOCKET	<$>10795</>
25	SHOP_PERIOD_COSTUME	Rico_letizia2	0	FALSE	minimap_npc.bmp	None	None	<$>99956</>	1801	-5016	-408	SHOP_PERIOD_COSTUME	<$>64456</>
26	EVENT_SILVER_WELL	npc_removebox	0	FALSE	None	None	None	<$>51697</>	1792	-5167	-408	EVENT_SILVER_WELL	None
50	arm_board	ETC_Board	356	FALSE	minimap_npc3.bmp	None	None	<$>63823</>	1825	-5958	-408	ARM_BOARD	None
101	arm_man1	npc_bristia_man1	0	FALSE	minimap_npc.bmp	None	None	<$>117834</>	4316	417	-2	C1_ARM_MAN1	None
102	arm_boy1	npc_bristia_youngman3	60	FALSE	minimap_npc.bmp	None	None	<$>117835</>	-2691	3234	286	C1_ARM_BOY1	None
103	arm_boy2	npc_viron_boy	10	FALSE	minimap_npc.bmp	None	None	<$>117836</>	414	-10995	-8	C1_ARM_BOY2	None
104	arm_girl3	npc_bristiagirl	348	FALSE	minimap_npc.bmp	None	None	<$>117837</>	-10747	5676	73	C1_ARM_GIRL1	None
105	arm_paladin1	arm_paladin_m	90	FALSE	minimap_npc.bmp	None	None	<$>117361</>	857	-13295	-2	C1_ARM_PALADIN1	None
106	arm_paladin2	arm_paladin_m	90	FALSE	minimap_npc.bmp	None	None	<$>117361</>	-784	-13406	-2	C1_ARM_PALADIN2	None
107	arm_paladin3	arm_paladin_m	267	FALSE	minimap_npc.bmp	None	None	<$>117361</>	-8703	9647	-14	C1_ARM_PALADIN3	None
108	tr_armmain14	TutorialTrigger_Black_3m	0	FALSE	None	None	None	<$>117838</>	-21	-1095	-24	TR_MAINQUEST_ARM14	None
109	tr_armmain15	TutorialTrigger_Black_3m	0	FALSE	None	None	None	<$>117839</>	-10035	6002	22	TR_MAINQUEST_ARM15	None
110	C1_ARM_SURAN	arm_mori_m_3	0	FALSE	minimap_npc.bmp	<$>117840</>	None	<$>117840</>	7093	7753	119	C1_ARM_SURAN	None
111	tr_laura53	TutorialTrigger_Black_3m	0	FALSE	None	None	None	<$>125742</>	8699	7804	-14	TR_LAURA_SCOUT_53	None
121	TR_JUDITH_SCOUT_1	TutorialTrigger_Black_3m	0	FALSE	None	None	None	<$>166626</>	7	-11563	0	TR_JUDITH_SCOUT_1	None
122	TR_JUDITH_SCOUT_6	TutorialTrigger_Black_3m	0	FALSE	None	None	None	<$>166627</>	1620	261	11	TR_JUDITH_SCOUT_6	None
123	TR_JUDITH_SCOUT_12	TutorialTrigger_Black_3m	0	FALSE	None	None	None	<$>166628</>	2456	3056	286	TR_JUDITH_SCOUT_12	None
200	tr_npc_setting	TutorialTrigger_Black_3m	0	FALSE	None	None	None	None	24	-9170	9	ARM_NPC_SETTING	None
201	WARP_ARM_IN	TutorialTrigger_Black_3m	114	FALSE	minimap_warpIn.bmp	<$>114037</>	INSIDE	<$>114037</>	8706	9660	-14	WARP_ARM_IN	None
