ClassID	ClassName	ClassType	Direction	Hide	IconType	MapName	MapWarp	Name	PosX	PosY	PosZ	Script	ShopName
1	C1_ALT_CHARLOT	npc_charlot	246	FALSE	minimap_npc.bmp	<$>220843</>	None	<$>220843</>	-34	-24	6466	C1_ALT_CHARLOT	None
2	C1_ALT_COA	npc_alt_coa	270	FALSE	minimap_npc.bmp	<$>219275</>	None	<$>219275</>	-3599	-8810	7855	C1_ALT_COA	None
3	C1_ALT_LOO	npc_alt_loo	323	FALSE	minimap_npc.bmp	<$>228414</>	None	<$>228414</>	-9468	-16581	8333	C1_ALT_LOO	None
100	TR_MAINQUEST_ALT_05	TutorialTrigger_Black_3m	0	FALSE	None	None	None	TR_ALT_05	15039	-18487	8522	TR_MAINQUEST_ALT_05	None
101	TR_MAINQUEST_ALT_06	TutorialTrigger_Black_3m	0	FALSE	None	None	None	TR_ALT_06	8621	-17692	8424	TR_MAINQUEST_ALT_06	None
102	TR_MAINQUEST_ALT_07	TutorialTrigger_Black_3m	0	FALSE	None	None	None	TR_ALT_07	-364	-1481	6508	TR_MAINQUEST_ALT_07	None
200	TR_SCT_COA_04	TutorialTrigger_Black_3m	0	FALSE	None	None	None	TR_SCT_COA_04	22008	-22706	8931	TR_SCT_COA_04	None
300	TR_SCT_LOO_01	TutorialTrigger_Black_3m	0	FALSE	None	None	None	TR_SCT_LOO_01	9070	-24815	8965	TR_SCT_LOO_01	None
301	TR_SCT_LOO_04	TutorialTrigger_Black_3m	0	FALSE	None	None	None	TR_SCT_LOO_04	-9035	-16722	8335	TR_SCT_LOO_04	None
400	NPC_RAID_RESPAWN_MANAGER	Trigger_Black_None	0	FALSE	None	None	None	<$>117890</>	854	913	6500	NPC_RAID_RESPAWN_MANAGER	None
500	WARPGATE_QUIRITATIO	WarpGateRaid	274	FALSE	minimap_portal.bmp	None	None	<$>234291</>	-19	735	6466	WARPGATE_QUIRITATIO	None
600	TR_MAINQUEST_IFARM01_13	TutorialTrigger_Black_3m	0	FALSE	None	None	None	TR_IFARM01_13	12406	-13377	8389	TR_MAINQUEST_IFARM01_13	None
601	WARPGATE_IFARM	Teleportation2	274	FALSE	minimap_portal.bmp	<$>237752</>	None	<$>237752</>	11986	-13096	8386	WARPGATE_IFARM	None
602	IFARM_Event_Hole	arm_event_hole	274	FALSE	None	None	None	  	11986	-13096	8386	IFARM_EVENT_HOLE	None
