ClassID	DirectRespawn	Division	Lv	MaxPop	MinPop	MonsterID	MonsterName	Range	RespawnTime	Tactics
1	FALSE	0	120	35	10	13430	Monster_Tor_Mission_Walter	500	5000	MON_AGGRESSIVE3
2	FALSE	0	120	5	3	13427	Monster_Tor_Mission_Pyg	500	5000	MON_AGGRESSIVE3
3	FALSE	1	120	35	10	13430	Monster_Tor_Mission_Walter	500	5000	MON_AGGRESSIVE3
4	FALSE	1	120	5	3	13427	Monster_Tor_Mission_Pyg	500	5000	MON_AGGRESSIVE3
5	FALSE	2	122	35	10	13433	Monster_Tor_Mission_Helena	500	5000	MON_AGGRESSIVE3
6	FALSE	2	122	5	3	13427	Monster_Tor_Mission_Pyg	500	5000	MON_AGGRESSIVE3
7	FALSE	3	122	35	10	13433	Monster_Tor_Mission_Helena	500	5000	MON_AGGRESSIVE3
8	FALSE	3	122	5	3	13427	Monster_Tor_Mission_Pyg	500	5000	MON_AGGRESSIVE3
9	FALSE	4	124	40	15	13432	Monster_Tor_Mission_Sasha	500	5000	MON_AGGRESSIVE3
10	FALSE	4	124	10	7	13427	Monster_Tor_Mission_Pyg	500	5000	MON_AGGRESSIVE3
11	FALSE	5	124	40	15	13432	Monster_Tor_Mission_Sasha	500	5000	MON_AGGRESSIVE3
12	FALSE	5	124	10	7	13427	Monster_Tor_Mission_Pyg	500	5000	MON_AGGRESSIVE3
13	FALSE	6	126	40	15	13431	Monster_Tor_Mission_Lloyd	500	5000	MON_AGGRESSIVE3
14	FALSE	6	126	10	7	13427	Monster_Tor_Mission_Pyg	500	5000	MON_AGGRESSIVE3
15	FALSE	7	126	40	15	13431	Monster_Tor_Mission_Lloyd	500	5000	MON_AGGRESSIVE3
16	FALSE	7	126	10	7	13427	Monster_Tor_Mission_Pyg	500	5000	MON_AGGRESSIVE3
17	FALSE	8	128	25	10	13430	Monster_Tor_Mission_Walter	500	5000	MON_AGGRESSIVE3
18	FALSE	8	128	25	10	13433	Monster_Tor_Mission_Helena	500	5000	MON_AGGRESSIVE3
19	FALSE	8	128	15	10	13427	Monster_Tor_Mission_Pyg	500	5000	MON_AGGRESSIVE3
20	FALSE	9	128	25	10	13430	Monster_Tor_Mission_Walter	500	5000	MON_AGGRESSIVE3
21	FALSE	9	128	25	10	13433	Monster_Tor_Mission_Helena	500	5000	MON_AGGRESSIVE3
22	FALSE	9	128	15	10	13427	Monster_Tor_Mission_Pyg	500	5000	MON_AGGRESSIVE3
23	FALSE	10	130	25	10	13432	Monster_Tor_Mission_Sasha	500	5000	MON_AGGRESSIVE3
24	FALSE	10	130	25	10	13431	Monster_Tor_Mission_Lloyd	500	5000	MON_AGGRESSIVE3
25	FALSE	10	130	15	10	13427	Monster_Tor_Mission_Pyg	500	5000	MON_AGGRESSIVE3
26	FALSE	11	130	25	10	13432	Monster_Tor_Mission_Sasha	500	5000	MON_AGGRESSIVE3
27	FALSE	11	130	25	10	13431	Monster_Tor_Mission_Lloyd	500	5000	MON_AGGRESSIVE3
28	FALSE	11	130	15	10	13427	Monster_Tor_Mission_Pyg	500	5000	MON_AGGRESSIVE3
29	FALSE	12	130	15	8	13430	Monster_Tor_Mission_Walter	500	5000	MON_AGGRESSIVE3
30	FALSE	12	130	15	8	13433	Monster_Tor_Mission_Helena	500	5000	MON_AGGRESSIVE3
31	FALSE	12	130	15	8	13432	Monster_Tor_Mission_Sasha	500	5000	MON_AGGRESSIVE3
32	FALSE	12	130	15	8	13431	Monster_Tor_Mission_Lloyd	500	5000	MON_AGGRESSIVE3
33	FALSE	12	130	20	12	13427	Monster_Tor_Mission_Pyg	500	5000	MON_AGGRESSIVE3
34	FALSE	13	130	15	8	13430	Monster_Tor_Mission_Walter	500	5000	MON_AGGRESSIVE3
35	FALSE	13	130	15	8	13433	Monster_Tor_Mission_Helena	500	5000	MON_AGGRESSIVE3
36	FALSE	13	130	15	8	13432	Monster_Tor_Mission_Sasha	500	5000	MON_AGGRESSIVE3
37	FALSE	13	130	15	8	13431	Monster_Tor_Mission_Lloyd	500	5000	MON_AGGRESSIVE3
38	FALSE	13	130	20	12	13427	Monster_Tor_Mission_Pyg	500	5000	MON_AGGRESSIVE3
