ClassID	ClassName	ClassType	Direction	Hide	IconType	MapName	MapWarp	Name	PosX	PosY	PosZ	Script	ShopName
1	bedel_basic_shop	npc_bristia_woman3	85	FALSE	minimap_tool.bmp	None	None	<$>117824</>	-2697	398	229	SHOP_REB_CITEM	<$>10799</>
2	bedel_basic_rainforce	npc_bristia_man3	1	FALSE	minimap_reinforce.bmp	None	None	<$>117825</>	-4725	7294	229	SHOP_VIRON_REINFORCE	<$>64952</>
3	bedel_basic_market	REB_AUCTION_DESK	93	FALSE	minimap_market.bmp	<$>64453</>	None	<$>64453</>	-1986	233	229	SHOP_MARKET	<$>64453</>
4	bedel_basic_enchant	INCHANT_NPC	264	FALSE	minimap_enchant.bmp	None	None	<$>99788</>	-3792	8069	229	SHOP_AUCH_ENCHANT	<$>10796</>
5	bedel_leonardo	AUCH_LEON_SUM	264	FALSE	minimap_npc.bmp	<$>10806</>	None	<$>10806</>	-1306	1064	229	LEO_SERVICE	None
6	SHOP_BULLET	npc_forge_nofireX	6	FALSE	None	None	None	<$>51707</>	-3070	834	229	BULLET_SHOP	None
7	SHOP_PROMOTION	npc_master	272	FALSE	minimap_npc.bmp	None	None	<$>99950</>	-1012	21114	732	SHOP_PROMOTION	<$>99950</>
8	npc_cas_jewelshop	npc_com_manc1_set	358	FALSE	minimap_jewel.bmp	None	None	<$>99955</>	-4719	6773	229	SHOP_AUCH_GOLDITEM	<$>51619</>
9	npc_viron_weaponshop	WEP_NPC	358	FALSE	minimap_weapon.bmp	None	None	<$>148345</>	-4699	6504	229	NPC_CASITEM_SHOP	<$>148346</>
10	ITEM_REFINEMENT	npc_com_anvil	358	FALSE	None	None	None	<$>148347</>	-4719	7037	229	ITEM_REFINEMENT	None
11	SHOP_BAH_ENCHIP	ETC_npc_slotmachine_set2	264	FALSE	None	None	None	<$>148348</>	-3522	8064	229	SHOP_AUCH_ENCHIP	None
12	NPC_LUMIN_CHANGER	npc_forge_nofireY	264	FALSE	None	None	None	<$>10797</>	-3254	8062	229	NPC_LUMIN_CHANGER	None
13	SHOP_BAH_SOCKET	REB_SOCKET	264	FALSE	minimap_socket.bmp	None	None	<$>99968</>	-2994	8038	229	SHOP_REB_SOCKET	<$>10795</>
14	C1_BEDEL_MONBLERANT	illier_bethell	269	FALSE	minimap_npc.bmp	<$>172067</>	None	<$>172067</>	-340	21125	732	C1_BEDEL_MONBLERANT	None
15	C1_BEDEL_VALERON	illier_valeron	5	FALSE	minimap_npc.bmp	<$>172068</>	None	<$>172068</>	-12644	19168	579	C1_BEDEL_VALERON	None
16	C1_BEDEL_SHAWZEN	Illier_shawzen	267	FALSE	minimap_npc.bmp	<$>172069</>	None	<$>172069</>	-9592	21703	759	C1_BEDEL_SHAWZEN	None
17	C1_BEDEL_VERTOV	REB_MANa	356	FALSE	minimap_npc.bmp	<$>172070</>	None	<$>172070</>	-7539	-6651	238	C1_BEDEL_VERTOV	None
18	C1_BEDEL_LEONA	npc_leona	269	FALSE	minimap_npc.bmp	<$>160350</>	None	<$>160350</>	-8284	22617	579	C1_BEDEL_LEONA	None
19	C1_BEDEL_ICHEL	illier_soldier1	267	FALSE	minimap_npc.bmp	<$>172072</>	None	<$>172071</>	-10508	21119	579	C1_BEDEL_ICHEL	None
20	C1_BEDEL_LYNN	illier_lynn	260	FALSE	minimap_npc.bmp	<$>172073</>	None	<$>172073</>	-8102	22607	579	C1_BEDEL_LYNN	None
21	C1_BEDEL_BOLTIMA	illier_officerm1	180	FALSE	minimap_npc.bmp	<$>172074</>	None	<$>172074</>	-8133	19203	579	C1_BEDEL_BOLTIMA	None
22	waypoint_bedel	WAYPOINT_ONROAD	0	FALSE	minimap_waypoint.bmp	<$>51907</>	None	<$>51907</>	3472	18760	268	WAYPOINT_AUCH_BASIC	None
23	C1_BEDEL_DIERTRICH	illier_dietrich	87	FALSE	minimap_npc.bmp	<$>173777</>	None	<$>173777</>	-12222	14468	579	C1_BEDEL_DIERTRICH	None
24	SHOP_PERIOD_COSTUME	Rico_letizia2	267	FALSE	minimap_npc.bmp	None	None	<$>99956</>	-2490	8029	229	SHOP_PERIOD_COSTUME	<$>64456</>
25	EVENT_SILVER_WELL	npc_removebox	267	FALSE	None	None	None	<$>51697</>	-2677	8029	229	EVENT_SILVER_WELL	None
51	tr_bedel_illiermain01	TutorialTrigger_Black_3m	0	FALSE	None	None	None	None	3648	17648	268	TR_BEDEL_ILLIERMAIN01	None
52	tr_bedel_illiermain02	TutorialTrigger_Black_3m	0	FALSE	None	None	None	None	-3809	20451	579	TR_BEDEL_ILLIERMAIN02	None
54	NPC_BEDEL_OLDWOMAN	COM_OLDMANa	181	FALSE	minimap_npc.bmp	<$>172075</>	None	<$>172075</>	3270	-7328	238	NPC_BEDEL_OLDWOMAN	None
55	tr_illiermain2_02	TutorialTrigger_Black_3m	0	FALSE	None	None	None	None	-12262	16926	579	TR_ILLIERMAIN2_02	None
56	tr_illiermain2_04	TutorialTrigger_Black_3m	0	FALSE	None	None	None	None	1643	-7302	242	TR_ILLIERMAIN2_04	None
57	TR_DIERTRICH_SCOUT_07	TutorialTrigger_Black_3m	0	FALSE	None	None	None	<$>176341</>	-342	20291	579	TR_DIERTRICH_SCOUT_07	None
101	bedel_sol1	illier_soldier2	263	FALSE	None	None	None	<$>172076</>	2769	18141	273	NPC_BEDEL_SCT_SOL01	None
102	bedel_sol2	illier_soldier2	263	FALSE	None	None	None	<$>172077</>	1415	18136	268	NPC_BEDEL_BANGSOL1	None
103	bedel_sol3	illier_soldier2	263	FALSE	None	None	None	<$>172078</>	43	18139	268	NPC_BEDEL_BANGSOL2	None
104	bedel_sol4	illier_soldier2	263	FALSE	None	None	None	<$>172079</>	-1334	18132	268	NPC_BEDEL_BANGSOL3	None
105	bedel_sol5	illier_soldier2	263	FALSE	None	None	None	<$>172080</>	-2760	18136	273	NPC_BEDEL_BANGSOL4	None
106	bedel_sol6	illier_soldier1	0	FALSE	None	None	None	<$>172081</>	-686	-9419	238	NPC_BEDEL_SCT_SOL02	None
107	bedel_sol7	illier_soldier1	177	FALSE	None	None	None	<$>172082</>	642	-9406	238	NPC_BEDEL_BANGSOL6	None
108	Bedel_Empsol3	illier_soldier1	357	FALSE	None	None	None	<$>172083</>	-12736	16265	579	NPC_BEDEL_SCT_SOL03	None
109	Bedel_Empsol4	illier_soldier1	0	FALSE	None	None	None	<$>172084</>	-15937	16970	544	C1_BEDEL_CERVAN	None
110	C1_BEDEL_ERIS	illier_soldier1	183	FALSE	minimap_npc.bmp	<$>172085</>	None	<$>172085</>	12509	17426	579	C1_BEDEL_ERIS	None
111	bedel_sol11	illier_soldier1	183	FALSE	minimap_npc.bmp	None	None	<$>171747</>	12514	16413	579	NPC_BEDEL_SOL_SCT	None
112	fld_ile02_mapicon	TutorialTrigger_Black_3m	0	FALSE	minimap_warpout.bmp	<$>203288</>	OUTSIDE	<$>203288</>	-15937	16970	544	WARP_BEDEL_IN	None
113	tr_sct_kael_03	TutorialTrigger_Black_3m	0	FALSE	None	None	None	None	-7	-1820	293	SCT_KAEL_03	None
114	tr_sct_kael_04	TutorialTrigger_Black_3m	0	FALSE	None	None	None	None	-6725	5230	229	SCT_KAEL_04	None
201	tr_npc_bedel_setting	Trigger_Black_None	0	FALSE	None	None	None	None	4639	7988	229	BEDEL_NPC_SETTING	None
301	bedel_sol10	illier_soldier1	0	FALSE	None	None	None	<$>172086</>	-629	16861	268	NPC_BEDEL_BANGSOL7	None
302	bedel_sol12	illier_soldier1	180	FALSE	None	None	None	<$>172087</>	569	16875	268	NPC_BEDEL_BANGSOL8	None
303	Bedel_Evoraman1	illier_soldier2	90	FALSE	minimap_npc.bmp	<$>172088</>	None	<$>172088</>	-12306	15681	579	C1_BEDEL_EVORAMAN1	None
304	Bedel_Evoraman2	illier_soldier2	90	FALSE	minimap_npc.bmp	<$>172089</>	None	<$>172089</>	-11990	15677	579	C1_BEDEL_EVORAMAN2	None
305	Bedel_Evoraman3	illier_soldier2	90	FALSE	minimap_npc.bmp	<$>172090</>	None	<$>172090</>	-11701	15696	579	C1_BEDEL_EVORAMAN3	None
306	C1_BEDEL_VALTOR	illier_soldier2	180	FALSE	minimap_npc.bmp	<$>172091</>	None	<$>172091</>	-7823	21619	579	C1_BEDEL_VALTOR	None
307	Bedel_Evoraman5	illier_soldier2	90	FALSE	minimap_npc.bmp	<$>172092</>	None	<$>172092</>	-10016	13971	579	C1_BEDEL_EVORAMAN5	None
308	Bedel_Evoraman6	illier_soldier2	270	FALSE	minimap_npc.bmp	<$>172093</>	None	<$>172093</>	-8899	21356	579	C1_BEDEL_EVORAMAN6	None
309	Bedel_Evoraman7	illier_soldier2	216	FALSE	minimap_npc.bmp	<$>172094</>	None	<$>172094</>	-9281	14458	579	C1_BEDEL_EVORAMAN7	None
310	Bedel_Empsol1	illier_soldier2	90	FALSE	minimap_npc.bmp	None	None	<$>172095</>	-7637	17003	579	C1_BEDEL_EMPSOL1	None
311	Bedel_Empsol2	illier_soldier2	270	FALSE	minimap_npc.bmp	None	None	<$>172096</>	-7670	18249	579	C1_BEDEL_EMPSOL2	None
312	Bedel_Patrikionman1	illier_soldier1	0	FALSE	minimap_npc.bmp	<$>172097</>	None	<$>172097</>	7929	22104	579	C1_BEDEL_PATMAN1	None
313	Bedel_Patrikionman2	illier_soldier1	270	FALSE	minimap_npc.bmp	<$>172098</>	None	<$>172098</>	9288	21466	579	C1_BEDEL_PATMAN2	None
314	Bedel_Patrikionman3	illier_soldier1	180	FALSE	minimap_npc.bmp	<$>172099</>	None	<$>172099</>	8570	22122	579	C1_BEDEL_PATMAN3	None
315	Bedel_Patrikionman4	illier_soldier1	270	FALSE	minimap_npc.bmp	<$>172100</>	None	<$>172100</>	10583	20898	579	C1_BEDEL_PATMAN4	None
316	Bedel_Patrikionman5	illier_soldier1	270	FALSE	minimap_npc.bmp	<$>172101</>	None	<$>172101</>	11266	20893	579	C1_BEDEL_PATMAN5	None
317	Bedel_Patrikionman6	illier_soldier1	270	FALSE	minimap_npc.bmp	<$>172102</>	None	<$>172102</>	11928	20897	579	C1_BEDEL_PATMAN6	None
318	Bedel_Patrikionman7	illier_soldier1	90	FALSE	minimap_npc.bmp	<$>172103</>	None	<$>172103</>	9087	14740	579	C1_BEDEL_PATMAN7	None
319	Bedel_officerm03	illier_officerm2	90	FALSE	minimap_npc.bmp	None	None	<$>172104</>	-4197	4681	229	NPC_BEDEL_OFFICE1	None
320	bedel_sol14	illier_soldier1	90	FALSE	None	None	None	<$>172105</>	-3962	4679	229	NPC_BEDEL_OFFSOL1	None
321	Bedel_officerm04	illier_officerm2	270	FALSE	minimap_npc.bmp	None	None	<$>172106</>	288	21148	732	NPC_BEDEL_OFFICE2	None
322	bedel_sol13	illier_soldier1	270	FALSE	None	None	None	<$>172107</>	602	21145	732	NPC_BEDEL_OFFSOL2	None
323	bedel_sol15	illier_soldier1	360	FALSE	None	None	None	<$>172108</>	-9852	21018	579	NPC_BEDEL_OFFSOL3	None
324	Bedel_officerm05	illier_officerm2	90	FALSE	minimap_npc.bmp	None	None	<$>172109</>	10280	15834	579	NPC_BEDEL_OFFICE3	None
325	bedel_sol16	illier_soldier1	90	FALSE	None	None	None	<$>172110</>	10573	15842	579	NPC_BEDEL_OFFSOL4	None
326	Bedel_officerm06	illier_officerm2	180	FALSE	minimap_npc.bmp	None	None	<$>172111</>	-8073	20695	579	NPC_BEDEL_OFFICE4	None
327	bedel_sol17	illier_soldier1	180	FALSE	None	None	None	<$>172112</>	-8069	20439	579	NPC_BEDEL_OFFSOL5	None
328	bedel_sol18	illier_soldier2	0	FALSE	None	None	None	<$>172113</>	-4706	1967	229	NPC_BEDEL_GUARD1	None
329	bedel_sol19	illier_soldier2	0	FALSE	None	None	None	<$>172113</>	-4728	650	229	NPC_BEDEL_GUARD1	None
330	bedel_sol20	illier_soldier2	0	FALSE	None	None	None	<$>172113</>	-4724	4561	229	NPC_BEDEL_GUARD1	None
331	bedel_sol21	illier_soldier2	0	FALSE	None	None	None	<$>172113</>	-4709	5902	229	NPC_BEDEL_GUARD1	None
332	bedel_sol22	illier_soldier2	180	FALSE	None	None	None	<$>172113</>	4689	1999	229	NPC_BEDEL_GUARD1	None
333	bedel_sol23	illier_soldier2	180	FALSE	None	None	None	<$>172113</>	4722	686	229	NPC_BEDEL_GUARD1	None
334	bedel_sol24	illier_soldier2	270	FALSE	None	None	None	<$>172113</>	2534	-6087	237	NPC_BEDEL_GUARD1	None
335	bedel_sol25	illier_soldier2	180	FALSE	None	None	None	<$>172113</>	3263	-5908	238	NPC_BEDEL_GUARD2	None
336	bedel_sol26	illier_soldier2	180	FALSE	None	None	None	<$>172113</>	6645	1311	238	NPC_BEDEL_GUARD2	None
337	bedel_sol27	illier_soldier2	250	FALSE	None	None	None	<$>172113</>	-6525	-3776	238	NPC_BEDEL_GUARD2	None
338	bedel_normalman1	npc_viron_manc	172	FALSE	None	None	None	<$>172114</>	4449	-969	240	NPC_BEDEL_MAN1	None
339	bedel_normalman2	npc_brisien2	174	FALSE	None	None	None	<$>172115</>	-6531	-5191	238	NPC_BEDEL_MAN2	None
340	bedel_normalman3	npc_bristia_youngman3	142	FALSE	None	None	None	<$>172116</>	-2824	-8176	240	NPC_BEDEL_MAN3	None
341	bedel_normalman4	npc_bristia_man3	27	FALSE	None	None	None	<$>172117</>	-4381	-8109	247	NPC_BEDEL_MAN4	None
342	bedel_normalman5	npc_brisien	187	FALSE	None	None	None	<$>172118</>	2963	916	240	NPC_BEDEL_MAN5	None
343	bedel_normalman6	npc_viron_boy	181	FALSE	None	None	None	<$>172119</>	2065	-8881	242	NPC_BEDEL_MAN6	None
344	bedel_normalgirl1	npc_noble02	64	FALSE	None	None	None	<$>172120</>	1452	-1100	229	NPC_BEDEL_GIRL1	None
345	bedel_normalgirl2	npc_bristia_woman4	0	FALSE	None	None	None	<$>172121</>	-1115	-163	229	NPC_BEDEL_GIRL2	None
346	bedel_normalgirl3	COIM_GIRLb1	130	FALSE	None	None	None	<$>172122</>	-2765	-8135	240	NPC_BEDEL_GIRL3	None
347	bedel_normalgirl4	npc_bristia_woman1	140	FALSE	None	None	None	<$>172123</>	-2196	-8774	232	NPC_BEDEL_GIRL4	None
348	bedel_normalgirl5	npc_bristia_woman2	209	FALSE	None	None	None	<$>172124</>	-2770	-6530	247	NPC_BEDEL_GIRL5	None
349	bedel_normalgirl6	npc_viron_girl	145	FALSE	None	None	None	<$>172125</>	-517	-2375	392	NPC_BEDEL_GIRL6	None
