ClassID	ClassName	ClassType	Direction	Hide	IconType	MapName	MapWarp	Name	PosX	PosY	PosZ	Script	ShopName
1	arm_paladin1	arm_paladin_m	180	FALSE	minimap_npc.bmp	None	None	<$>117361</>	2175	607	9	FLD_ARM_PALADIN1	None
2	bst_soldier1	npc_bristiainfanty3	170	FALSE	minimap_npc.bmp	None	None	<$>117894</>	2163	113	9	FLD_ARM_BSTSOLDIER1	None
3	C1_ARM_RAMON	arm_paladin_m3	274	FALSE	minimap_npc.bmp	<$>117895</>	None	<$>117895</>	-5029	4115	70	C1_ARM_RAMON	None
4	arm_repair1	npc_repair2	77	FALSE	minimap_npc.bmp	None	None	<$>117896</>	-2716	-2382	0	FLD_ARM_REPAIR1	None
5	arm_repair2	npc_repair2	177	FALSE	minimap_npc.bmp	None	None	<$>117897</>	1135	3331	644	FLD_ARM_REPAIR2	None
6	arm_repair3	npc_repair2	89	FALSE	minimap_npc.bmp	None	None	<$>117898</>	-7952	3225	367	FLD_ARM_REPAIR3	None
7	arm_trader1	npc_bristia_man2	280	FALSE	minimap_npc.bmp	<$>117899</>	None	<$>117899</>	-2317	3759	30	C1_ARM_DIEGO	None
8	arm_farmer	COM_SELDEN	37	FALSE	minimap_npc.bmp	<$>117900</>	None	<$>117900</>	-8139	-1800	0	C1_ARM_IVAN	None
9	C1_ARM_KAL	npc_bristiaofficer2	37	FALSE	minimap_npc.bmp	<$>114983</>	None	<$>114983</>	-5062	2316	9	C1_ARM_KAL	None
10	C1_ARM_TUTO	arm_paladin_m2	275	FALSE	minimap_npc.bmp	<$>119787</>	None	<$>119787</>	-6691	92	0	C1_ARM_TUTO	None
100	tr_armmain11	TutorialTrigger_Black_3m	0	FALSE	None	None	None	<$>117901</>	1323	2785	0	TR_MAINQUEST_ARM11	None
101	tr_armmain12	TutorialTrigger_Black_3m	0	FALSE	None	None	None	<$>117902</>	2909	-1584	0	TR_MAINQUEST_ARM12	None
102	tr_armmain13	TutorialTrigger_Black_3m	0	FALSE	None	None	None	<$>117903</>	2726	-951	0	TR_MAINQUEST_ARM13	None
103	TR_JUDITH_SCOUT_3	TutorialTrigger_Black_3m	0	FALSE	None	None	None	<$>166637</>	2914	2320	0	TR_JUDITH_SCOUT_3	None
104	TR_JUDITH_SCOUT_4	TutorialTrigger_Black_3m	0	FALSE	None	None	None	<$>166638</>	-7779	995	9	TR_JUDITH_SCOUT_4	None
111	tr_illiermain01	TutorialTrigger_Black_3m	0	FALSE	None	None	None	<$>172151</>	-2365	-330	0	TR_MAIN_ILLIER01	None
200	TR_MAINQUEST_IFARM_01	TutorialTrigger_Black_3m	0	FALSE	None	None	None	TR_IFARM_01	1646	358	9	TR_MAINQUEST_IFARM_01	None
