ClassID	Division	PosX	PosY	PosZ
1	1	3129	-11943	210
2	1	2991	-10573	213
3	1	2899	-9134	213
4	1	-3187	-12130	213
5	1	-2915	-10842	213
6	1	-2855	-9317	213
7	1	-2887	-7037	212
8	1	2779	-6790	212
9	1	1914	-5751	161
10	1	-1954	-5914	212
11	1	-1436	-4713	58
12	1	220	-5312	58
13	1	1611	-4360	58
14	1	1521	-2624	58
15	1	548	-3521	58
16	1	-812	-3617	58
17	1	-1319	-2359	58
18	1	38	-2215	58
19	1	1367	-1163	58
20	1	-972	-788	58
21	1	-1628	106	58
22	1	218	-491	58
23	1	-844	1018	58
24	1	1702	106	58
25	1	752	926	58
26	1	1287	2347	212
27	1	-130	2331	212
28	1	-1890	2317	187
29	100	0	0	0
