ClassID	DirectRespawn	Division	Lv	MaxPop	MinPop	MonsterID	MonsterName	Range	RespawnTime	Tactics
1	TRUE	0	102	36	34	12791	Monster_Stoneundead_dfd	500	5000	None
2	TRUE	0	103	36	34	12801	monster_stoneundead_tg	500	5000	None
3	TRUE	0	104	36	34	12811	monster_stoneundead_hg	500	5000	None
4	TRUE	0	105	36	34	12821	monster_stoneundead_bla	500	5000	None
5	TRUE	1	102	36	34	12791	Monster_Stoneundead_dfd	500	5000	None
6	TRUE	1	103	36	34	12801	monster_stoneundead_tg	500	5000	None
7	TRUE	1	104	36	34	12811	monster_stoneundead_hg	500	5000	None
8	TRUE	1	105	36	34	12821	monster_stoneundead_bla	500	5000	None
9	TRUE	2	102	36	34	12791	Monster_Stoneundead_dfd	500	5000	None
10	TRUE	2	103	36	34	12801	monster_stoneundead_tg	500	5000	None
11	TRUE	2	104	36	34	12811	monster_stoneundead_hg	500	5000	None
12	TRUE	2	105	36	34	12821	monster_stoneundead_bla	500	5000	None
13	TRUE	3	102	36	34	12791	Monster_Stoneundead_dfd	500	5000	None
14	TRUE	3	103	36	34	12801	monster_stoneundead_tg	500	5000	None
15	TRUE	3	104	36	34	12811	monster_stoneundead_hg	500	5000	None
16	TRUE	3	105	36	34	12821	monster_stoneundead_bla	500	5000	None
17	FALSE	0	120	1	0	81025	Mission_TreasureBox5	50	1800000	None
18	FALSE	0	102	2	1	81035	Monster_Treasureskeleton2	50	1200000	None
500	TRUE	0	100	1	1	99997	Monster_Object_count	500	1260000	MON_EVENT_FLD_MANAGER
