ClassID	ClassName	ClassType	Direction	Hide	IconType	MapName	MapWarp	Name	PosX	PosY	PosZ	Script	ShopName
1	tr_btl_bst02	EntranceArrow	349	FALSE	minimap_warpIn.bmp	None	INSIDE	<$>92423</>	721	-10577	-75	TR_BTL_BST02	None
2	btl_bst02_manager	Trigger_Black_None	0	FALSE	None	None	None	<$>49642</>	14262	7166	-132	BTL_BST02_MANAGER	None
3	NPC_BTL_BST02	Trigger_Black_None	0	FALSE	None	None	None	<$>99492</>	14262	7166	-132	NPC_BTL_BST02	None
4	TR_BST5_VAN_MEET	TutorialTrigger_Black_3m	0	FALSE	None	None	None	<$>13438</>	-1327	-8785	16	TR_BST5_VAN_MEET	None
5	NPC_BST5_STONE	NPC_FALLENROCK	0	FALSE	None	None	None	<$>695</>	-8773	-6233	489	NPC_BST5_STONE	None
6	Trigger_Flower01	TutorialTrigger_Black_3m	0	FALSE	None	None	None	<$>13438</>	-1462	9059	7	TR_BST5_FOLWER01	None
7	Trigger_Flower02	TutorialTrigger_Black_3m	0	FALSE	None	None	None	<$>13438</>	16240	-1882	30	TR_BST5_FOLWER02	None
8	Trigger_Flower03	TutorialTrigger_Black_3m	0	FALSE	None	None	None	<$>13438</>	-6585	418	964	TR_BST5_FOLWER03	None
9	TR_QUEST171703_6	TutorialTrigger_Black_3m	0	FALSE	None	None	None	<$>13438</>	-4343	2284	508	TR_QUEST171703_6	None
10	TR_QUEST171704_1	TutorialTrigger_Black_3m	0	FALSE	None	None	None	<$>13438</>	-1325	-5874	80	TR_QUEST171704_1	None
11	TR_QUEST171704_5	TutorialTrigger_Black_3m	0	FALSE	None	None	None	<$>13438</>	1926	2723	-537	TR_QUEST171704_5	None
19	TR_BST5_VAN_MEET2	TutorialTrigger_Black_3m	0	FALSE	None	None	None	<$>13438</>	6146	498	2	TR_BST5_VAN_MEET2	None
20	C1_BST_EMMA	npc_spectorlady	88	FALSE	minimap_npc.bmp	<$>99493</>	None	<$>99493</>	-7666	-6580	488	C1_BST_EMMA	None
21	TR_BTL_BST02_QUEST	TutorialTrigger_Black_3m	0	FALSE	None	None	None	<$>99295</>	-6860	-4669	486	TR_BTL_BST02_QUEST	None
22	TR_BST_OLIVIA01	TutorialTrigger_Black_3m	0	FALSE	None	None	None	None	-6266	-5295	473	TR_BST_OLIVIA01	None
23	TR_BST_OLIVIA02	TutorialTrigger_Black_3m	0	FALSE	None	None	None	None	2739	-7217	378	TR_BST_OLIVIA02	None
24	TR_BST_OLIVIA03	TutorialTrigger_Black_3m	0	FALSE	None	None	None	None	9859	3573	-69	TR_BST_OLIVIA03	None
25	btl_bst02_flower_manager	Trigger_Black_None	0	FALSE	None	None	None	None	14262	7166	-132	NPC_FLOWER_RED_MANAGER	None
26	btl_bst02_flower_manager2	Trigger_Black_None	0	FALSE	None	None	None	None	14262	7166	-132	NPC_FLOWER_BLUE_MANAGER	None
27	npc_ferru_big01	npc_ferru_big	270	FALSE	minimap_mission.bmp	<$>107098</>	None	<$>107098</>	-510	-8742	19	PIONEER_NOTICE	None
31	npc_ferru_big02	npc_ferru_big	1	FALSE	minimap_mission.bmp	<$>107098</>	None	<$>107098</>	9076	5804	-99	PIONEER_NOTICE	None
35	tr_armmain04	TutorialTrigger_Black_3m	0	FALSE	None	None	None	<$>117882</>	2560	100	-540	TR_MAINQUEST_ARM04	None
100	tr_costertown_paper	TutorialTrigger_Black_3m	0	FALSE	None	None	None	<$>182103</>	-1036	-10610	-52	TR_COSTERTOWN_PAPER	None
