ClassID	Division	PosX	PosY	PosZ
1	3	1446	11932	-53
2	3	3338	11957	-53
3	3	2308	11042	-58
4	3	2257	12804	-53
5	3	3270	10448	-59
6	3	3327	13364	-59
7	3	860	13311	-63
8	3	859	10409	-63
9	2	-3250	10420	-57
10	2	-3191	13376	-59
11	2	-838	13300	-63
12	2	-790	10295	-63
13	2	-1470	11685	-53
14	2	-3383	11698	-53
15	2	-2217	12748	-59
16	2	-2199	10899	-58
17	1	5022	-3491	1000
18	1	6430	-4404	999
19	1	7807	-3512	1000
20	1	9231	-2087	1003
21	1	9709	-939	1003
22	1	9224	309	1003
23	1	7854	1729	1000
24	1	6445	2662	1000
25	1	5030	1724	1000
26	1	3597	317	1003
27	1	3155	-893	1003
28	1	3598	-2075	1003
29	0	-3652	-2078	1003
30	0	-3198	-930	1003
31	0	-3628	290	1003
32	0	-4992	1751	1000
33	0	-6397	2675	999
34	0	-7855	1761	999
35	0	-9227	300	1003
36	0	-9794	-854	1003
37	0	-9270	-2073	1003
38	0	-7866	-3496	1000
39	0	-6424	-4421	1000
40	0	-4993	-3491	1000
