ClassID	DirectRespawn	Division	Lv	MaxPop	MinPop	MonsterID	MonsterName	Range	RespawnTime	Tactics
1	FALSE	1	146	5	1	18128	Monster_dun05_blue_normal01	500	12000	MON_ARM_DUN05_BLUE_NORMAL
2	FALSE	2	146	5	1	18129	Monster_dun05_blue_normal02	500	12000	MON_ARM_DUN05_BLUE_NORMAL
3	FALSE	3	146	5	1	18128	Monster_dun05_blue_normal01	500	12000	MON_ARM_DUN05_BLUE_NORMAL
4	FALSE	4	146	5	1	18129	Monster_dun05_blue_normal02	500	12000	MON_ARM_DUN05_BLUE_NORMAL
5	FALSE	5	146	5	1	18128	Monster_dun05_blue_normal01	500	12000	MON_ARM_DUN05_BLUE_NORMAL
6	FALSE	6	146	5	1	18129	Monster_dun05_blue_normal02	500	12000	MON_ARM_DUN05_BLUE_NORMAL
7	FALSE	7	146	5	1	18128	Monster_dun05_blue_normal01	500	12000	MON_ARM_DUN05_BLUE_NORMAL
8	FALSE	8	146	5	1	18129	Monster_dun05_blue_normal02	500	12000	MON_ARM_DUN05_BLUE_NORMAL
100	FALSE	100	150	0	0	18124	Monster_ancient_Necrobus	1	1	MON_ARM_NECROBUS
999	TRUE	1	100	1	1	99997	Monster_Object_count	100	1260000	MON_EVENT_FLD_MANAGER
