ClassID	DirectRespawn	Division	Lv	MaxPop	MinPop	MonsterID	MonsterName	Range	RespawnTime	Tactics
1	TRUE	0	160	99	88	16700	Monster_buffalo_illier	650	1000	MON_BTL_BEDEL01_NORMAL
2	TRUE	0	160	99	88	16704	Monster_stripesaberboar_illier	650	1000	MON_BTL_BEDEL01_NORMAL
3	TRUE	1	160	99	88	16703	Monster_leafingcroc_illier	650	1000	MON_BTL_BEDEL01_NORMAL
4	TRUE	1	160	99	88	16703	Monster_leafingcroc_illier	650	1000	MON_BTL_BEDEL01_NORMAL
5	TRUE	2	160	99	88	16701	Monster_greathornet_illier	650	1000	MON_BTL_BEDEL01_NORMAL
6	TRUE	2	160	99	88	16702	Monster_jacquinbear_illier	650	1000	MON_BTL_BEDEL01_NORMAL
7	TRUE	3	160	99	88	16704	Monster_stripesaberboar_illier	650	1000	MON_BTL_BEDEL01_NORMAL
8	TRUE	3	160	99	88	16702	Monster_jacquinbear_illier	650	1000	MON_BTL_BEDEL01_NORMAL
9	TRUE	4	160	88	66	16700	Monster_buffalo_illier	650	1000	MON_BTL_BEDEL01_NORMAL
10	TRUE	4	160	88	66	16702	Monster_jacquinbear_illier	650	1000	MON_BTL_BEDEL01_NORMAL
11	FALSE	100	150	0	0	16710	Monster_bedelkinggolem	1	1	MON_BTL_BEDEL01_BOSS
1100	TRUE	0	100	1	1	99997	Monster_Object_count	500	1260000	MON_EVENT_FLD_MANAGER
