ClassID	ClassName	ClassType	Direction	Hide	IconType	MapName	MapWarp	Name	PosX	PosY	PosZ	Script	ShopName
1	TR_QUEST_DUN_LUCIFER01	TutorialTrigger_Black_3m	11	FALSE	None	None	None	None	-26837	24232	-50	TR_QUEST_DUN_LUCIFER01	None
2	RAID_DUN_LUCIFER01_MANAGER1	Trigger_Black_None	180	FALSE	None	None	None	<$>64565</>	-27384	25309	-67	RAID_DUN_LUCIFER01_MANAGER1	None
4	RAID_DUN_LUCIFER01_MANAGER3	Trigger_Black_None	180	FALSE	None	None	None	<$>64689</>	3367	11278	-4	RAID_DUN_LUCIFER01_MANAGER3	None
5	RAID_DUN_LUCIFER01_ORMONGAND	Trigger_Black_None	180	FALSE	None	None	None	<$>64690</>	7229	5838	-4	RAID_DUN_LUCIFER01_ORMONGAND	None
6	RAID_DUN_LUCIFER01_ORMONGAND2	Trigger_Black_None	180	FALSE	None	None	None	<$>64691</>	7594	7224	-4	RAID_DUN_LUCIFER01_ORMONGAND2	None
7	RAID_DUN_LUCIFER01_ORMONGAND3	Trigger_Black_None	180	FALSE	None	None	None	<$>64692</>	6449	7210	-4	RAID_DUN_LUCIFER01_ORMONGAND3	None
8	RAID_DUN_LUCIFER01_GREATGLUTTONY	Trigger_Black_None	180	FALSE	None	None	None	<$>64693</>	13657	736	-4	RAID_DUN_LUCIFER01_GREATGLUTTONY	None
9	RAID_DUN_LUCIFER01_FRIEND_MANAGER	Trigger_Black_None	180	FALSE	None	None	None	<$>64694</>	4863	10900	8	RAID_DUN_LUCIFER01_FRIEND_MANAGER	None
10	LUCIFER_BASEMENT2	EntranceArrow_01	184	FALSE	minimap_warpOut.bmp	<$>47924</>	OUTSIDE	<$>47924</>	-29123	26762	-63	LUCIFER_BASEMENT2	None
11	LUCIFER_BASEMENT3	EntranceArrow_01	88	FALSE	minimap_warpOut.bmp	<$>47865</>	OUTSIDE	<$>47865</>	24092	27118	355	LUCIFER_BASEMENT3	None
12	C1_VIRON_HUNTER_JUNE	mamons	269	FALSE	minimap_npc.bmp	<$>47865</>	None	<$>50555</>	-23688	-9839	7	C1_VIRON_HUNTER_JUNE	None
18	DUN_L_03_BOSSROOMBAT_MNG	Trigger_Black_None	180	FALSE	None	None	None	<$>64696</>	-16068	22408	-94	DUN_L_03_BOSSROOMBAT_MNG	None
19	TORA_QUEST_TR01	TutorialTrigger_Black_3m	180	FALSE	None	None	None	None	24909	25335	-37	TORA_QUEST_TR01	None
20	BOSSRUSH_NPC	Trigger_Black_None	0	FALSE	None	None	None	<$>172149</>	-26447	26015	-79	NPC_BOSSRUSH_MONGEN	None
31	BOSSROOMBAT_TIME1	Trigger_Black_None	180	FALSE	None	None	None	None	-18034	-22921	-755	DUN_L_01_BOSSROOMBAT_MNG	None
32	BOSSROOMBAT_TIME2	Trigger_Black_None	180	FALSE	None	None	None	None	29085	-691	-755	DUN_L_01_BOSSROOMBAT_MNG	None
33	BOSSROOMBAT_TIME3	Trigger_Black_None	180	FALSE	None	None	None	None	34	21274	-755	DUN_L_01_BOSSROOMBAT_MNG	None
34	TR_VIRON2_MAIN_Q82036_1	TutorialTrigger_Black_3m	0	FALSE	None	None	None	None	21709	22604	-10	TR_VIRON2_MAIN_Q82036_1	None
