ClassID	ClassName	ClassType	Direction	Hide	IconType	MapName	MapWarp	Name	PosX	PosY	PosZ	Script	ShopName
1	NPC_POR_SAIDO	npc_saido	306	FALSE	minimap_npc.bmp	<$>228653</>	None	<$>228653</>	-3065	6902	656	C1_ALT_SAIDO	None
2	NPC_POR_HARRY	npc_harry	310	FALSE	minimap_npc.bmp	<$>228654</>	None	<$>228654</>	-3294	6849	660	C1_ALT_HARRY	None
3	NPC_POR_ADRIANA	NPC_Adriana	41	FALSE	minimap_npc.bmp	<$>228656</>	None	<$>228655</>	-3157	6517	594	C1_ALT_ADRIANA	None
4	NPC_POR_MARINA	NPC_Marina	66	FALSE	minimap_npc.bmp	<$>228657</>	None	<$>228657</>	762	2441	60	C1_ALT_MARINA	None
5	NPC_POR_ARROZ	NPC_Luciano_R	78	FALSE	minimap_npc.bmp	<$>228658</>	None	<$>228658</>	1150	2557	62	C1_ALT_ARROZ	None
6	NPC_POR_MOLENO	NPC_Luciano_R	65	FALSE	minimap_npc.bmp	<$>228659</>	None	<$>228659</>	603	2653	63	C1_ALT_MOLENO	None
7	NPC_POR_SOFIA	NPC_Sofia	39	FALSE	minimap_npc.bmp	<$>228660</>	None	<$>228660</>	-2983	6305	549	C1_ALT_SOFIA	None
8	NPC_POR_VIVIANA	NPC_Viviana	195	FALSE	minimap_npc.bmp	<$>228661</>	None	<$>228661</>	2236	928	40	C1_ALT_VIVIANA	None
9	NPC_POR_ELISA	NPC_Elisa	238	FALSE	minimap_npc.bmp	<$>228662</>	None	<$>228662</>	373	461	75	C1_ALT_ELISA	None
10	NPC_POR_BFN_SOL2_1	NPC_Luciano_R	318	FALSE	None	<$>228663</>	None	<$>228663</>	-2825	5878	504	C1_ALT_BFN_SOL2_1	None
11	NPC_POR_BFN_SOL2_2	NPC_Luciano_R	50	FALSE	None	<$>49625</>	None	<$>49625</>	-2137	5279	262	C1_ALT_BFN_SOL2_2	None
12	NPC_POR_BFN_SOL2_3	NPC_Luciano_R	310	FALSE	None	<$>49626</>	None	<$>49626</>	-1320	4414	85	C1_ALT_BFN_SOL2_3	None
13	NPC_POR_BFN_SOL2_4	NPC_Luciano_R	96	FALSE	None	<$>49509</>	None	<$>49509</>	-1558	-781	127	C1_ALT_BFN_SOL2_4	None
14	NPC_POR_BFN_SOL2_5	NPC_Luciano_R	84	FALSE	None	<$>64623</>	None	<$>64623</>	3445	5261	236	C1_ALT_BFN_SOL2_5	None
15	NPC_POR_BFN_SOL2_6	NPC_Luciano_R	37	FALSE	None	<$>64624</>	None	<$>64624</>	3210	-1505	52	C1_ALT_BFN_SOL2_6	None
16	NPC_POR_BFN_SOL2_7	NPC_Luciano_R	50	FALSE	None	<$>64621</>	None	<$>64621</>	2974	-1267	53	C1_ALT_BFN_SOL2_7	None
17	NPC_POR_BFN_SOL2_8	NPC_Luciano_R	258	FALSE	None	<$>64622</>	None	<$>64622</>	1363	3966	80	C1_ALT_BFN_SOL2_8	None
18	NPC_POR_BFN_SOL2_9	NPC_Luciano_R	353	FALSE	None	<$>49508</>	None	<$>49508</>	2466	4078	111	C1_ALT_BFN_SOL2_9	None
19	NPC_POR_BFN_SOL2_10	NPC_Luciano_R	175	FALSE	None	<$>64625</>	None	<$>64625</>	3477	3970	162	C1_ALT_BFN_SOL2_10	None
20	NPC_POR_MANUEL	NPC_Manuel	229	FALSE	minimap_npc.bmp	<$>228664</>	None	<$>228664</>	-2671	6987	640	C1_ALT_MANUEL	None
21	NPC_POR_PYULO	NPC_Luciano_S	221	FALSE	minimap_npc.bmp	<$>228665</>	None	<$>228665</>	-2451	6806	602	C1_ALT_PYULO	None
22	NPC_POR_DOLEU	NPC_Luciano_S	298	FALSE	minimap_npc.bmp	<$>228666</>	None	<$>228666</>	-1111	553	101	C1_ALT_DOLEU	None
23	NPC_POR_BFN_SOL3_1	NPC_Luciano_R	308	FALSE	None	<$>228667</>	None	<$>228667</>	-2344	6349	497	C1_ALT_BFN_SOL3_1	None
24	NPC_POR_BFN_SOL3_2	NPC_Luciano_S	235	FALSE	None	<$>228668</>	None	<$>228668</>	-1808	5751	296	C1_ALT_BFN_SOL3_2	None
25	NPC_POR_BFN_SOL3_3	NPC_Luciano_S	300	FALSE	None	<$>228669</>	None	<$>228669</>	-947	4708	90	C1_ALT_BFN_SOL3_3	None
26	NPC_POR_BFN_SOL3_4	NPC_Luciano_S	92	FALSE	None	<$>228670</>	None	<$>228670</>	-588	-744	109	C1_ALT_BFN_SOL3_4	None
27	NPC_POR_BFN_SOL3_5	NPC_Luciano_S	75	FALSE	None	<$>228671</>	None	<$>228671</>	2749	5418	206	C1_ALT_BFN_SOL3_5	None
28	NPC_POR_BFN_SOL3_6	NPC_Luciano_S	212	FALSE	None	<$>228672</>	None	<$>228672</>	4715	2622	153	C1_ALT_BFN_SOL3_6	None
29	NPC_POR_BFN_SOL3_7	NPC_Luciano_S	140	FALSE	None	<$>228673</>	None	<$>228673</>	4648	-145	27	C1_ALT_BFN_SOL3_7	None
30	NPC_POR_BFN_SOL3_8	NPC_Luciano_R	90	FALSE	None	<$>228674</>	None	<$>228674</>	249	-5525	-2	C1_ALT_BFN_SOL3_8	None
31	NPC_POR_BFN_SOL3_9	NPC_Luciano_R	185	FALSE	None	<$>228676</>	None	<$>228675</>	-490	-4255	0	C1_ALT_BFN_SOL3_9	None
32	NPC_POR_BFN_SOL3_10	NPC_Luciano_R	180	FALSE	None	<$>228677</>	None	<$>228677</>	-491	-3759	0	C1_ALT_BFN_SOL3_10	None
33	C1_ALT_CALS	REB_MANa	0	FALSE	minimap_npc.bmp	<$>228678</>	None	<$>228678</>	-2452	-3916	0	C1_ALT_CALS	None
50	tr_fld_alt04_out	TutorialTrigger_Black_6m	286	FALSE	None	None	OUTSIDE	<$>229375</>	14343	6100	965	TOUMEINPC	None
100	NPC_SAFE_PORTUS_MANAGER	Trigger_Black_None	94	FALSE	None	<$>64911</>	None	<$>64911</>	3104	5274	217	NPC_SAFE_PORTUS_MANAGER	None
101	NPC_SAFE_PORTUS_MANAGER1	Trigger_Black_None	94	FALSE	None	<$>64911</>	None	<$>64911</>	3104	5274	217	NPC_SAFE_PORTUS_MANAGER	None
200	TR_MAINQUEST_ALT_11	TutorialTrigger_Black_3m	0	FALSE	None	None	None	TR_ALT_11	9047	24316	1003	TR_MAINQUEST_ALT_11	None
201	TR_MAINQUEST_ALT_12	TutorialTrigger_Black_3m	0	FALSE	None	None	None	TR_ALT_12	7470	13467	1626	TR_MAINQUEST_ALT_12	None
202	TR_MAINQUEST_ALT_13	TutorialTrigger_Black_3m	0	FALSE	None	None	None	TR_ALT_13	3117	5166	212	TR_MAINQUEST_ALT_13	None
203	TR_MAINQUEST_ALT_14	TutorialTrigger_Black_3m	0	FALSE	None	None	None	TR_ALT_14	8094	30604	1447	TR_MAINQUEST_ALT_14	None
204	TR_MAINQUEST_ALT_15	TutorialTrigger_Black_3m	0	FALSE	None	None	None	TR_ALT_15	-129	21824	1153	TR_MAINQUEST_ALT_15	None
205	TR_MAINQUEST_ALT_16	TutorialTrigger_Black_3m	0	FALSE	None	None	None	TR_ALT_16	8996	28875	1296	TR_MAINQUEST_ALT_16	None
300	TR_SCT_LOO_02	TutorialTrigger_Black_3m	0	FALSE	None	None	None	TR_SCT_LOO_02	10156	15890	1456	TR_SCT_LOO_02	None
