ClassID	Division	PosX	PosY	PosZ
1	1	9611	15442	0
2	1	8076	15461	0
3	1	6513	15801	-9
5	1	4403	15646	-9
6	1	3376	15833	-9
7	1	2049	16018	-9
8	1	1029	15639	-9
9	1	-6712	15730	-10
10	1	-7957	15990	-9
11	1	-9106	15745	-9
13	1	-4243	15329	0
14	1	-2907	15773	-10
15	1	-1826	15863	-10
16	1	-705	15391	0
17	2	10273	-14205	-9
18	2	9187	-13912	0
19	2	7991	-13899	0
21	2	4772	-14476	-9
22	2	3896	-14118	-9
23	2	1777	-14377	-10
24	2	-9285	-13907	0
25	2	-8060	-13959	0
26	2	-6294	-14321	-9
27	2	-5096	-14353	-9
28	2	-3998	-14123	-9
29	2	-1653	-14600	-9
30	2	-528	-14432	-9
31	2	467	-13841	0
32	2	-279	-11137	-9
33	2	-313	-9636	-10
34	2	293	-8627	-9
35	2	329	-1112	-9
36	2	-197	2132	-9
37	2	319	3739	-10
38	2	21	7069	9
39	2	-195	10894	-9
40	2	340	12723	-10
41	3	-8008	11489	0
42	3	-8407	6823	-24
43	3	-10872	7140	-24
44	3	-11538	10654	0
45	3	-10465	10911	0
46	3	-10773	7276	-24
47	3	-8300	8052	-52
48	3	-9927	8367	-52
49	3	-10646	9689	-24
50	3	-9352	10703	-24
51	3	-8455	9432	-52
52	3	-7334	10182	-52
53	3	-6419	9083	-24
54	4	-7190	10207	-10
55	4	-5538	-10315	-10
56	4	-4875	-8254	-100
57	4	-5988	-8510	-100
58	4	-7012	-8078	-100
59	4	-7025	-6961	-99
60	4	-5973	-6430	-99
61	4	-4810	-6790	-99
62	4	-5416	-4823	-9
63	4	-6889	-4779	-9
64	4	-8016	-4374	0
65	4	-8550	-5544	0
66	4	-8959	-6824	-10
67	4	-9035	-8247	-10
68	4	-9075	-9611	-10
69	4	-10469	-10258	-10
70	4	-11897	-9532	0
71	4	-13199	-7555	-100
72	4	-12159	-8472	-100
73	4	-11045	-8084	-100
74	4	-11103	-6588	-99
75	4	-12808	-6503	-99
76	4	-12871	-4800	-9
77	4	-11287	-4818	-9
78	4	-9900	-4651	-9
79	4	-8964	-3868	-9
80	4	-9003	-2054	-10
81	4	-10769	-2079	-99
82	4	-11612	-2975	-99
83	4	-12877	-2786	-99
84	4	-13108	-1550	-99
85	4	-11997	-931	-99
86	4	12488	607	-10
88	4	-9297	640	-10
89	4	-8862	-605	-10
90	4	-6161	195	-10
91	4	-5815	-1136	-99
92	4	-7306	-2368	-99
93	4	-5817	-3182	-99
94	4	-4711	-2356	-99
95	6	8963	-6194	-38
96	5	9021	10214	-10
97	5	8938	8414	-10
98	5	11124	8109	-100
99	5	12613	8080	-100
100	5	11128	9807	-100
101	5	12626	9857	-100
103	5	10850	11210	0
104	5	9345	11342	-10
105	5	7920	11317	-10
106	5	6557	11633	-10
107	5	4982	11576	-10
108	5	6020	9798	-100
109	5	4842	9807	-100
110	5	6432	8025	-100
111	5	5115	8035	-100
112	5	6900	6190	-9
113	5	5029	6134	-9
114	5	6766	4461	-99
115	5	5328	4426	-99
116	5	6829	2741	-99
117	5	5299	2732	-99
118	5	4837	1226	-10
119	5	7871	1477	0
120	5	9010	3965	-10
121	5	8072	5463	0
122	5	8595	6647	-10
123	5	9689	6021	-9
124	5	11031	6209	-9
125	5	13031	5946	-10
126	5	11939	4417	-99
128	5	11952	2549	-99
129	5	10713	2645	-99
130	5	10261	1145	-10
131	5	8969	1628	-10
132	5	6855	-8769	0
133	5	10754	-8910	-24
134	5	8923	-6569	-52
135	5	7693	-6808	-52
136	5	7892	-5143	-52
137	5	7987	-3478	0
138	5	6748	-3844	0
139	5	6501	-5108	-24
140	5	6489	-6268	-24
141	5	6313	-7888	-24
142	5	7341	-7341	-52
143	5	8549	-8045	-52
144	5	9925	-7892	-52
145	5	11537	-7427	-24
146	5	10474	-6607	-52
147	5	9894	-5391	-52
148	5	11230	-5391	-24
149	5	11460	-4157	0
150	0	10189	-3668	-24
