ClassID	DirectRespawn	Division	Lv	MaxPop	MinPop	MonsterID	MonsterName	Range	RespawnTime	Tactics
1	FALSE	1	146	20	2	18086	Monster_dun03_Abyss_Attacker	700	1200	MON_ARM_DUN03_NORMAL
2	FALSE	1	146	20	2	18087	Monster_dun03_Knight_Soldier	700	1200	MON_ARM_DUN03_NORMAL
3	FALSE	2	146	15	2	18086	Monster_dun03_Abyss_Attacker	700	1200	MON_ARM_DUN03_NORMAL
4	FALSE	2	146	15	2	18087	Monster_dun03_Knight_Soldier	700	1200	MON_ARM_DUN03_NORMAL
5	FALSE	3	146	15	2	18086	Monster_dun03_Abyss_Attacker	700	1200	MON_ARM_DUN03_NORMAL
6	FALSE	3	146	15	2	18087	Monster_dun03_Knight_Soldier	700	1200	MON_ARM_DUN03_NORMAL
7	FALSE	4	146	5	1	18086	Monster_dun03_Abyss_Attacker	700	1200	MON_ARM_DUN03_NORMAL
8	FALSE	4	146	5	1	18087	Monster_dun03_Knight_Soldier	700	1200	MON_ARM_DUN03_NORMAL
9	FALSE	1	146	4	1	60004	RaidKey_AbyssKnight_Soldier3	700	1200	MON_ARM_DUN03_BOSS_KEY
10	FALSE	1	146	4	1	60005	RaidKey_AbyssKnight_Soldier4	700	1200	MON_ARM_DUN03_BOSS_KEY
11	FALSE	2	146	3	1	60004	RaidKey_AbyssKnight_Soldier3	700	1200	MON_ARM_DUN03_BOSS_KEY
12	FALSE	2	146	3	1	60005	RaidKey_AbyssKnight_Soldier4	700	1200	MON_ARM_DUN03_BOSS_KEY
13	FALSE	3	146	3	1	60004	RaidKey_AbyssKnight_Soldier3	700	1200	MON_ARM_DUN03_BOSS_KEY
14	FALSE	3	146	3	1	60005	RaidKey_AbyssKnight_Soldier4	700	1200	MON_ARM_DUN03_BOSS_KEY
15	FALSE	4	146	1	0	60004	RaidKey_AbyssKnight_Soldier3	700	1200	MON_ARM_DUN03_BOSS_KEY
16	FALSE	4	146	1	0	60005	RaidKey_AbyssKnight_Soldier4	700	1200	MON_ARM_DUN03_BOSS_KEY
101	FALSE	5	150	0	0	18076	monster_abyssbatman1	1	1	MON_ARM_DUN03_BOSS01
102	FALSE	6	150	0	0	18077	monster_abyssbatman2	1	1	MON_ARM_DUN03_BOSS02
999	TRUE	1	100	1	1	99997	Monster_Object_count	500	1260000	MON_EVENT_FLD_MANAGER
