ClassID	DirectRespawn	Division	Lv	MaxPop	MinPop	MonsterID	MonsterName	Range	RespawnTime	Tactics
1	TRUE	2	130	50	50	10263	Monster_WingedGargoyle_Viron	500	60000	MON_AGGRESSIVE
2	TRUE	3	132	50	50	13513	Monster_Ghost_Viron	500	40000	MON_AGGRESSIVE
3	TRUE	4	134	70	70	20436	Monster_Zebra_viron4	500	30000	MON_AGGRESSIVE
4	TRUE	5	136	50	50	21141	Monster_Vordoi	500	20000	MON_AGGRESSIVE
5	TRUE	300	135	0	0	30184	Monster_Swampangler_viron2	1	345600000	MON_LUCIFER01_STAGE1BOSS
6	TRUE	301	135	0	0	30184	Monster_Swampangler_viron2	1	345600000	MON_LUCIFER01_STAGE1BOSS_B
7	TRUE	302	135	0	0	30184	Monster_Swampangler_viron2	1	345600000	MON_LUCIFER01_STAGE1BOSS_C
8	TRUE	303	135	0	0	30434	Monster_Betelgeuse_Viron	1	518400000	MON_LUCIFER01_STAGE2BOSS
9	TRUE	304	135	0	0	20153	Monster_Headed_Viron	1	432000000	MON_LUCIFER01_STAGE3BOSS
10	TRUE	306	140	0	0	14513	Monster_Wrath_Boss	1	518400000	MON_LUCIFER01_RAID2_BOSS1
11	TRUE	307	140	0	0	20055	Monster_Pollux_Viron	1	432000000	MON_LUCIFER01_RAID2_BOSS2
12	TRUE	308	140	0	0	20066	Monster_Castor_Viron	1	432000000	MON_LUCIFER01_RAID2_BOSS3
13	TRUE	309	140	0	0	30413	Monster_Jormongand_viron	1	518400000	MON_LUCIFER01_JORMONGAND
14	TRUE	310	138	0	0	14503	Monster_Lust_Boss	1	518400000	MON_LUCIFER01_LUSTWITCH03
15	TRUE	311	138	0	0	21166	Monster_Gluttony_Viron	1	518400000	MON_LUCIFER01_GREATGLUTTONY
16	TRUE	305	135	0	0	20155	Monster_Headed_Viron2	1	432000000	MON_LUCIFER01_STAGE3BOSS2
17	TRUE	400	135	0	0	53228	Summon_Raid_Boss1	1	432000000	MON_RAID_RESPAWN_DEATHWRAITH1
18	TRUE	401	135	0	0	53229	Summon_Raid_Boss2	1	432000000	MON_RAID_RESPAWN_DEATHWRAITH2
19	TRUE	402	135	0	0	53230	Summon_Raid_Boss3	1	432000000	MON_RAID_RESPAWN_DEATHWRAITH3
500	TRUE	5	100	1	1	99997	Monster_Object_count	500	1260000	MON_EVENT_FLD_MANAGER
