ClassID	ClassName	ClassType	Direction	Hide	IconType	MapName	MapWarp	Name	PosX	PosY	PosZ	Script	ShopName
1	QUEST_HELPER_EVAN	COM_JOHNNY	336	FALSE	minimap_npc.bmp	<$>64469</>	None	<$>64469</>	-1687	8826	133	QUEST_HELPER_EVAN	None
3	CASH_DUNGEN_MESSAGE	Teleportation2	160	FALSE	minimap_warpIn.bmp	<$>107415</>	None	<$>107415</>	7186	-16416	309	CASH_DUNGEN_MESSAGE	None
4	BAH_PARTTIME_JOB	COM_RESCUE	342	FALSE	minimap_npc.bmp	<$>107095</>	None	<$>107095</>	-2746	8683	133	BAH_PARTTIME_JOB	None
5	CASH_DUNGEN_MESSAGE_ONE	Teleportation2	224	FALSE	minimap_warpIn.bmp	<$>107416</>	None	<$>107416</>	7432	-16865	250	CASH_DUNGEN_MESSAGE_ONE	None
7	C1_BAH_IGORNYI	igorny	337	FALSE	minimap_npc.bmp	<$>4182</>	None	<$>4182</>	-3009	7578	297	C1_BAH_IGORNYI	None
8	AUCH_SHOP_ITEM	COM_GIRLa2_1	152	FALSE	minimap_tool.bmp	None	None	<$>99958</>	-946	7345	240	SHOP_REB_CITEM	<$>10799</>
9	SAVE_BAH_BASIC_ENTER	COM_RESCUE	146	FALSE	None	None	None	<$>13409</>	-594	3260	111	SAVE_BAH_BASIC_ENTER	None
10	TR_SIERRA_QUEST_BAH	TutorialTrigger_Black_3m	0	FALSE	None	None	None	<$>108857</>	4205	-19062	235	TR_SIERRA_QUEST_BAH	None
12	leonardo_reb	AUCH_LEON	242	FALSE	minimap_npc.bmp	<$>10806</>	None	<$>10806</>	-2325	8909	134	LEO_SERVICE	None
13	SHOP_MARKET	REB_AUCTION	242	FALSE	minimap_market.bmp	None	None	<$>64453</>	-435	8269	240	SHOP_MARKET	<$>64453</>
24	SHOP_BULLET	npc_forge_nofireX	156	FALSE	None	None	None	<$>51707</>	-1272	6790	240	BULLET_SHOP	None
500	REB_SOLM_TRUMP	REB_SOLM_TRUMP	178	FALSE	minimap_npc.bmp	<$>113821</>	None	<$>113821</>	-623	7759	240	CHANGE_TRUMP_DESCRIPTION	None
899	UserSupportJPN	NPC_Loje_desk	245	FALSE	minimap_npc.bmp	None	None	<$>185552</>	-2021	8810	133	JPN_USERSUPPORT	None
900	JPN_BAH_SHOP	npc_viron_item	346	FALSE	None	None	None	<$>113822</>	-2743	7455	133	JPN_BAH_SHOP	None
