ClassID	DirectRespawn	Division	Lv	MaxPop	MinPop	MonsterID	MonsterName	Range	RespawnTime	Tactics
1	TRUE	0	145	100	20	18031	Monster_dun01_Abyss_Attacker	700	12000	MON_ARM_DUN02_NORMAL
2	TRUE	0	145	100	20	18032	Monster_dun01_Knight_Soldier	700	12000	MON_ARM_DUN02_NORMAL
3	TRUE	0	145	40	20	18062	Monster_Dayquest_Abyss1	700	180000	MON_ARM_DUN02_NORMAL
4	TRUE	0	145	40	20	18063	Monster_Dayquest_Abyss2	700	180000	MON_ARM_DUN02_NORMAL
5	TRUE	0	145	30	20	18064	Monster_Dayquest_Abyss3	700	180000	MON_ARM_DUN02_NORMAL
6	TRUE	0	145	30	20	18065	Monster_Dayquest_Abyss4	700	180000	MON_ARM_DUN02_NORMAL
7	TRUE	0	145	10	5	18066	Monster_Dayquest_Abyss5	700	180000	MON_ARM_DUN02_NORMAL
100	FALSE	2	150	0	0	18138	monster_arm_dullahan_raid	1	1	MON_ARM_DUN02_BOSS03
101	FALSE	1	150	0	0	18058	monster_arumon_wing	1	1	MON_ARM_DUN02_BOSS01
102	FALSE	3	150	0	0	18059	monster_arumon_bkwing	1	1	MON_ARM_DUN02_BOSS02
103	FALSE	100	150	0	0	18122	monster_finalabyss	1	1	MON_OSCURAS
999	TRUE	0	100	1	1	99997	Monster_Object_count	500	1260000	MON_EVENT_FLD_MANAGER
