ClassID	DirectRespawn	Division	Lv	MaxPop	MinPop	MonsterID	MonsterName	Range	RespawnTime	Tactics
1	TRUE	0	117	100	95	12681	Monster_Bluefish	500	5000	None
2	TRUE	0	118	161	152	12691	Monster_Ghouloftreasure2	500	5000	None
3	TRUE	0	118	60	57	12701	Monster_Treasuremimic2	500	5000	None
4	TRUE	0	119	40	38	12711	Monster_Jumpingfish2	500	5000	None
5	TRUE	0	119	40	38	12721	Monster_spidercrab2	500	5000	None
6	TRUE	1	120	97	92	12731	Monster_Blackfish	500	5000	None
7	TRUE	1	118	155	147	12691	Monster_Ghouloftreasure2	500	5000	None
8	TRUE	1	118	59	56	12701	Monster_Treasuremimic2	500	5000	None
9	TRUE	1	119	39	37	12711	Monster_Jumpingfish2	500	5000	None
10	TRUE	1	119	39	29	12721	Monster_spidercrab2	500	5000	None
11	FALSE	0	118	1	0	12702	Monster_Treasuremimic2_Elite	1000	1800000	None
12	FALSE	1	119	1	0	12712	Monster_Jumpingfish2_Elite	50	20000	None
13	FALSE	0	119	2	1	12722	Monster_spidercrab2_Elite	500	600000	None
14	FALSE	2	111	1	0	70180	Mission_CatherineEvent	50	1000	MON_SUMMON_BOSS
15	FALSE	3	110	1	0	70190	Mission_CatherineEvent	50	1000	MON_SUMMON_BOSS
500	TRUE	0	100	1	1	99997	Monster_Object_count	500	1260000	MON_EVENT_FLD_MANAGER
