ClassID	DirectRespawn	Division	Lv	MaxPop	MinPop	MonsterID	MonsterName	Range	RespawnTime	Tactics
1	TRUE	0	12	5	3	10081	Monster_TigerHornet	500	5000	None
2	TRUE	0	13	16	12	10151	Monster_HellHound	500	5000	None
3	TRUE	0	14	11	8	10031	Monster_ZebraEater	500	5000	None
4	TRUE	0	15	11	8	10161	Monster_Marcurse	500	5000	None
5	TRUE	0	15	11	8	10111	Monster_Vedanobah	500	5000	None
6	TRUE	0	12	2	1	10082	Monster_TigerHornet_Elite	500	900000	None
7	FALSE	0	13	2	1	10152	Monster_HellHound_Elite	500	900000	None
8	FALSE	0	14	2	1	10032	Monster_ZebraEater_Elite	500	900000	None
9	FALSE	0	14	1	0	60120	Trigger_Largestone	50	60000	None
10	FALSE	0	17	1	0	20801	Monster_HellHound_Leader	500	1800000	MON_FIELD_SBOSS
500	TRUE	0	100	1	1	99997	Monster_Object_count	500	1260000	MON_EVENT_FLD_MANAGER
